id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total
452273,2022,"-23.633.219.014.296.000,00","-46.715.464.634.178.500,00",5,kilometer,275,"R$ 10.537,70",5,4,4,4,
441423,2022,"-2.360.465.867.769.530,00","-4.669.596.088.282.230,00",5,kilometer,267,"R$ 10.527,39",7,9,5,9,
452360,2022,"-23.636.713.045.335.500,00","-4.671.834.864.270.810,00",5,kilometer,306,"R$ 10.511,45",20,11,9,4,
447190,2022,"-23.585.686.059.086.100,00","-4.671.659.666.917.030,00",5,kilometer,452,"R$ 10.502,52",12,16,20,21,
455641,2022,"-236.351.201.293.116,00","-4.673.585.827.532.030,00",5,kilometer,141,"R$ 10.497,14",4,,,,
447207,2022,"-2.358.565.345.586.920,00","-4.671.947.098.658.260,00",5,kilometer,539,"R$ 10.462,84",9,6,14,14,
458358,2022,"-23.612.532.316.695.400,00","-4.673.057.703.171.810,00",5,kilometer,38,"R$ 10.462,50",0,0,5,,
455617,2022,"-2.363.225.658.527.800,00","-4.673.942.163.499.600,00",5,kilometer,328,"R$ 10.458,73",25,17,9,4,
447235,2022,"-23.609.187.498.040.800,00","-4.672.126.406.123.360,00",5,kilometer,222,"R$ 10.458,46",8,9,11,17,
458171,2022,"-23.594.150.145.525.800,00","-4.674.502.821.708.320,00",5,kilometer,572,"R$ 10.436,76",27,21,24,36,
458179,2022,"-23.610.278.364.016.900,00","-4.673.483.395.881.900,00",5,kilometer,226,"R$ 10.436,34",9,10,20,16,
441457,2022,"-23.605.906.509.733.800,00","-4.669.393.584.593.230,00",5,kilometer,339,"R$ 10.418,72",8,14,8,6,
450806,2022,"-23.576.802.534.361.800,00","-4.674.582.697.994.470,00",5,kilometer,225,"R$ 10.418,30",3,6,3,12,
452156,2022,"-2.362.737.798.008.340,00","-46.690.414.773.289.400,00",5,kilometer,437,"R$ 10.413,89",5,14,7,18,
452137,2022,"-23.636.205.348.209.200,00","-4.669.688.261.257.340,00",5,kilometer,571,"R$ 10.410,23",20,12,17,36,
441295,2022,"-23.607.161.537.063.100,00","-46.689.133.560.609.200,00",5,kilometer,297,"R$ 10.395,05",14,8,5,8,
452251,2022,"-23.633.130.700.148.600,00","-46.704.372.252.292.700,00",5,kilometer,195,"R$ 10.382,45",11,3,6,5,
431351,2022,"-23.583.650.979.086.000,00","-4.671.982.129.440.010,00",5,kilometer,241,"R$ 10.377,03",13,19,7,5,
458279,2022,"-23.597.989.825.710.700,00","-4.672.404.829.933.130,00",5,kilometer,386,"R$ 10.362,18",22,15,11,18,
455510,2022,"-23.625.178.013.397.500,00","-4.674.249.246.689.890,00",5,kilometer,600,"R$ 10.347,88",41,35,22,23,
455402,2022,"-23.626.168.354.448.500,00","-46.721.118.347.804.300,00",5,kilometer,105,"R$ 10.320,32",,6,4,,
455426,2022,"-2.362.198.486.478.240,00","-4.673.143.461.935.360,00",5,kilometer,162,"R$ 10.286,97",6,6,7,4,
455465,2022,"-236.248.916.480.945,00","-4.673.965.034.719.790,00",5,kilometer,498,"R$ 10.270,45",20,29,21,15,
455635,2022,"-2.362.432.162.170.000,00","-4.673.829.974.783.700,00",5,kilometer,168,"R$ 10.263,44",8,8,,,
455354,2022,"-23.616.515.754.431.400,00","-46.738.929.728.093.800,00",5,kilometer,223,"R$ 10.232,41",7,5,10,7,
458322,2022,"-2.360.906.293.209.380,00","-4.674.263.222.434.770,00",5,kilometer,415,"R$ 10.228,08",20,26,28,23,
458310,2022,"-23.590.032.919.346.800,00","-46.742.572.612.143.000,00",5,kilometer,560,"R$ 10.223,55",47,34,23,17,
452351,2022,"-23.634.793.827.312.500,00","-4.669.621.055.731.590,00",5,kilometer,205,"R$ 10.184,08",3,8,5,3,
455299,2022,"-23.621.481.536.383.300,00","-4.672.956.690.708.410,00",5,kilometer,229,"R$ 10.157,45",14,15,10,13,
455352,2022,"-23.617.166.825.276.700,00","-4.674.051.684.275.010,00",5,kilometer,115,"R$ 10.137,25",,,3,9,
447198,2022,"-2.360.840.800.309.220,00","-4.670.506.208.437.790,00",5,kilometer,493,"R$ 10.132,05",11,28,30,18,
441458,2022,"-23.605.577.202.537.600,00","-46.694.810.250.069.200,00",5,kilometer,205,"R$ 10.131,64",0,7,3,7,
432645,2022,"-23.615.403.238.817.700,00","-4.675.115.672.184.770,00",5,kilometer,373,"R$ 10.099,42",7,10,29,16,
447261,2022,"-235.901.671.444.914,00","-4.671.852.773.725.280,00",5,kilometer,166,"R$ 10.086,86",5,,8,6,
441357,2022,"-23.620.716.723.482.500,00","-46.694.073.042.677.900,00",5,kilometer,294,"R$ 10.072,27",11,9,8,6,
458221,2022,"-23.612.088.300.138.500,00","-4.673.903.609.160.000,00",5,kilometer,198,"R$ 10.041,31",4,3,4,12,
458147,2022,"-23.589.802.062.061.000,00","-4.672.365.614.455.020,00",5,kilometer,362,"R$ 10.037,54",9,12,11,22,
463382,2022,"-2.361.200.705.196.480,00","-4.676.532.898.945.290,00",5,kilometer,374,"R$ 10.001,50",31,29,23,24,
430887,2022,"-23.581.323.461.628.700,00","-4.673.303.468.922.570,00",5,kilometer,373,"R$ 9.994,75",20,17,17,8,
458277,2022,"-2.359.074.296.802.790,00","-4.672.568.935.507.700,00",5,kilometer,362,"R$ 9.980,47",6,17,15,15,
458157,2022,"-23.599.317.169.230.500,00","-4.674.085.472.637.160,00",5,kilometer,533,"R$ 9.948,17",37,40,30,30,
445507,2022,"-2.365.644.793.496.720,00","-4.673.698.955.982.200,00",5,kilometer,558,"R$ 9.943,82",28,38,50,46,
447175,2022,"-23.581.871.714.684.000,00","-46.709.660.961.347.300,00",5,kilometer,147,"R$ 9.941,24",,0,,0,
431381,2022,"-2.357.668.834.658.640,00","-4.674.064.700.282.350,00",5,kilometer,334,"R$ 9.933,39",21,12,4,17,
452329,2022,"-2.362.839.548.814.230,00","-46.706.226.630.794.100,00",5,kilometer,405,"R$ 9.923,55",7,15,11,7,
452336,2022,"-23.633.955.809.930.200,00","-46.702.447.888.037.600,00",5,kilometer,352,"R$ 9.887,25",10,6,12,17,
447204,2022,"-2.358.835.703.594.370,00","-4.672.101.179.510.640,00",5,kilometer,500,"R$ 9.876,91",13,12,15,22,
452188,2022,"-23.633.650.210.959.900,00","-4.671.398.798.350.440,00",5,kilometer,272,"R$ 9.853,21",5,5,5,,
455534,2022,"-23.631.472.569.573.900,00","-46.737.410.358.140.200,00",5,kilometer,200,"R$ 9.774,05",9,8,9,9,
447266,2022,"-23.587.054.309.316.900,00","-4.671.649.394.426.390,00",5,kilometer,368,"R$ 9.757,32",8,9,4,5,
452275,2022,"-23.633.682.191.321.300,00","-46.713.515.508.856.000,00",5,kilometer,205,"R$ 9.749,46",,,0,,
452361,2022,"-23.646.878.035.152.200,00","-46.713.243.563.699.400,00",5,kilometer,209,"R$ 9.744,52",11,10,8,8,
452340,2022,"-23.629.658.046.767.400,00","-46.706.618.991.239.500,00",5,kilometer,286,"R$ 9.739,20",10,9,8,6,
458110,2022,"-23.615.152.983.380.200,00","-4.673.912.671.368.280,00",5,kilometer,446,"R$ 9.737,97",18,19,20,30,
458180,2022,"-2.361.045.917.440.710,00","-4.673.993.586.779.160,00",5,kilometer,177,"R$ 9.708,79",4,7,11,11,
458311,2022,"-23.585.709.693.275.100,00","-4.674.453.209.077.410,00",5,kilometer,119,"R$ 9.686,50",6,6,7,10,
430864,2022,"-2.358.040.594.098.160,00","-467.135.590.144.029,00",5,kilometer,333,"R$ 9.671,39",10,11,13,26,
441510,2022,"-23.616.589.667.138.700,00","-4.668.769.778.956.500,00",5,kilometer,249,"R$ 9.667,93",9,18,11,3,
452139,2022,"-23.643.529.638.167.300,00","-4.670.523.524.401.200,00",5,kilometer,568,"R$ 9.655,00",28,32,17,19,
463826,2022,"-23.616.275.995.365.300,00","-46.779.112.359.478.400,00",5,kilometer,646,"R$ 9.643,32",24,46,60,45,
432530,2022,"-2.364.246.422.001.330,00","-4.675.767.650.009.420,00",5,kilometer,772,"R$ 9.574,64",39,43,56,54,
455451,2022,"-23.622.785.019.586.500,00","-4.672.931.712.677.580,00",5,kilometer,509,"R$ 9.516,45",27,34,25,25,
458320,2022,"-2.360.240.668.705.710,00","-4.673.228.915.069.810,00",5,kilometer,429,"R$ 9.490,32",24,22,21,20,
455305,2022,"-23.638.131.169.788.900,00","-4.673.416.798.045.740,00",5,kilometer,377,"R$ 9.489,01",12,20,14,15,
452327,2022,"-23.648.292.303.320.300,00","-4.670.648.316.831.280,00",5,kilometer,302,"R$ 9.465,07",9,13,15,14,
431346,2022,"-23.581.169.328.172.100,00","-4.671.469.060.009.180,00",5,kilometer,286,"R$ 9.441,67",10,12,16,13,
455346,2022,"-23.627.362.963.847.300,00","-4.673.606.626.046.290,00",5,kilometer,271,"R$ 9.439,00",8,16,17,17,
455372,2022,"-23.621.341.214.291.000,00","-4.673.901.587.737.220,00",5,kilometer,266,"R$ 9.431,85",6,19,17,11,
431369,2022,"-2.357.493.853.831.320,00","-46.730.506.982.437.900,00",5,kilometer,230,"R$ 9.410,42",9,8,16,12,
463911,2022,"-2.361.623.642.904.370,00","-4.676.973.287.031.040,00",5,kilometer,639,"R$ 9.399,14",42,45,42,36,
455493,2022,"-2.361.596.942.432.820,00","-4.674.032.728.148.580,00",5,kilometer,191,"R$ 9.391,14",4,9,11,9,
455511,2022,"-23.619.329.646.973.300,00","-4.674.366.523.978.060,00",5,kilometer,622,"R$ 9.384,08",44,32,30,24,
458202,2022,"-23.600.098.921.804.600,00","-4.673.115.741.506.800,00",5,kilometer,486,"R$ 9.345,24",15,20,22,33,
441635,2022,"-23.623.931.347.690.300,00","-46.690.082.342.835.900,00",5,kilometer,383,"R$ 9.331,65",14,15,6,9,
455528,2022,"-2.363.371.148.889.880,00","-4.673.812.315.428.970,00",5,kilometer,265,"R$ 9.329,58",9,23,13,8,
455434,2022,"-23.636.929.080.451.300,00","-4.673.746.112.231.860,00",5,kilometer,541,"R$ 9.301,51",27,26,14,21,
463747,2022,"-2.360.845.064.497.020,00","-46.765.924.526.131.000,00",5,kilometer,911,"R$ 9.288,46",45,61,75,60,
447189,2022,"-2.358.675.543.901.830,00","-46.717.934.437.861.400,00",5,kilometer,166,"R$ 9.285,54",6,,3,6,
452154,2022,"-23.627.931.615.447.500,00","-4.669.239.927.798.620,00",5,kilometer,240,"R$ 9.255,31",6,9,6,6,
458184,2022,"-2.360.541.511.717.490,00","-46.748.414.636.489.200,00",5,kilometer,342,"R$ 9.203,59",20,14,14,12,
432533,2022,"-23.644.780.664.482.800,00","-46.759.903.999.968.700,00",5,kilometer,168,"R$ 9.178,90",4,8,17,8,
455654,2022,"-23.636.982.006.715.800,00","-4.673.861.617.698.390,00",5,kilometer,252,"R$ 9.149,93",15,11,6,7,
441542,2022,"-23.622.144.293.264.900,00","-4.669.460.178.629.010,00",5,kilometer,325,"R$ 9.141,43",10,13,10,7,
455521,2022,"-23.622.216.190.634.800,00","-4.674.469.888.349.480,00",5,kilometer,543,"R$ 9.108,87",24,37,27,28,
431334,2022,"-23.583.125.660.183.800,00","-4.673.559.387.077.190,00",5,kilometer,169,"R$ 9.108,19",8,6,7,13,
458242,2022,"-23.590.263.135.194.000,00","-46.748.386.731.536.900,00",5,kilometer,401,"R$ 9.090,94",17,13,19,11,
432718,2022,"-2.362.838.754.756.710,00","-4.674.508.523.225.480,00",5,kilometer,392,"R$ 9.083,56",35,22,11,10,
455517,2022,"-23.626.485.853.430.400,00","-46.744.121.743.410.900,00",5,kilometer,798,"R$ 9.082,44",65,48,48,36,
432872,2022,"-23.642.973.850.500.300,00","-467.553.798.553.192,00",5,kilometer,191,"R$ 9.066,67",12,16,20,12,
441526,2022,"-23.619.947.005.349.000,00","-4.669.128.484.795.370,00",5,kilometer,328,"R$ 9.055,78",7,12,16,24,
455479,2022,"-23.621.243.275.827.700,00","-4.673.143.189.408.320,00",5,kilometer,733,"R$ 9.047,54",53,53,40,36,
452231,2022,"-2.363.813.085.874.370,00","-46.708.817.281.730.300,00",5,kilometer,174,"R$ 9.041,69",5,6,11,11,
455382,2022,"-23.638.381.387.151.000,00","-4.673.469.087.118.880,00",5,kilometer,386,"R$ 9.022,99",21,15,10,19,
441525,2022,"-23.618.421.246.471.500,00","-4.669.348.345.934.950,00",5,kilometer,329,"R$ 9.014,73",10,10,8,8,
455512,2022,"-2.361.970.451.839.400,00","-4.674.474.183.460.440,00",5,kilometer,729,"R$ 9.008,13",57,31,35,30,
430816,2022,"-23.574.451.868.901.100,00","-4.673.681.250.655.510,00",5,kilometer,388,"R$ 8.988,89",10,16,6,17,
458278,2022,"-23.596.453.725.863.000,00","-46.721.619.146.643.300,00",5,kilometer,364,"R$ 8.985,89",11,17,19,20,
455393,2022,"-23.634.934.751.180.500,00","-46.736.646.539.715.600,00",5,kilometer,175,"R$ 8.954,12",11,3,9,4,
458330,2022,"-23.597.178.817.043.300,00","-46.737.833.573.657.600,00",5,kilometer,489,"R$ 8.943,80",36,22,14,14,
458089,2022,"-23.608.633.490.428.700,00","-467.367.685.147.019,00",5,kilometer,455,"R$ 8.936,39",11,20,29,18,
463812,2022,"-23.611.962.525.160.700,00","-46.765.927.521.200.500,00",5,kilometer,362,"R$ 8.932,53",37,29,25,17,
432929,2022,"-2.362.608.446.927.590,00","-4.674.642.302.926.000,00",5,kilometer,390,"R$ 8.929,77",32,25,23,20,
458308,2022,"-23.587.298.171.239.800,00","-467.438.316.843.038,00",5,kilometer,626,"R$ 8.904,96",53,41,33,22,
445676,2022,"-23.646.997.100.346.900,00","-46.748.105.589.576.700,00",5,kilometer,942,"R$ 8.902,78",44,75,56,68,
452164,2022,"-2.363.035.613.078.560,00","-4.670.373.476.350.920,00",5,kilometer,381,"R$ 8.900,37",17,24,14,19,
458201,2022,"-23.598.900.521.505.900,00","-4.673.141.726.654.610,00",5,kilometer,573,"R$ 8.879,20",23,28,26,22,
458153,2022,"-2.359.804.708.100.730,00","-4.674.005.712.880.950,00",5,kilometer,304,"R$ 8.876,93",13,9,10,7,
431389,2022,"-2.357.643.570.070.030,00","-46.741.306.322.947.500,00",5,kilometer,428,"R$ 8.871,38",25,16,12,12,
458263,2022,"-23.591.275.653.710.500,00","-46.726.888.252.815.000,00",5,kilometer,207,"R$ 8.867,43",6,5,5,7,
432932,2022,"-23.628.938.271.015.000,00","-4.674.585.745.704.370,00",5,kilometer,399,"R$ 8.851,47",49,19,13,6,
458177,2022,"-23.609.806.904.397.500,00","-46.736.778.259.245.600,00",5,kilometer,240,"R$ 8.846,30",9,8,12,9,
430850,2022,"-2.358.036.444.860.140,00","-46.721.291.111.234.800,00",5,kilometer,330,"R$ 8.845,32",7,11,15,18,
458226,2022,"-236.119.775.868.874,00","-467.425.558.121.905,00",5,kilometer,314,"R$ 8.828,67",9,11,7,11,
452182,2022,"-23.630.755.909.093.100,00","-46.700.991.441.313.600,00",5,kilometer,194,"R$ 8.822,92",4,5,7,4,
458327,2022,"-2.361.128.288.365.930,00","-46.743.072.275.970.400,00",5,kilometer,420,"R$ 8.822,45",18,12,14,20,
441323,2022,"-2.361.582.117.564.850,00","-4.669.707.319.992.080,00",5,kilometer,407,"R$ 8.822,43",14,15,14,18,
447267,2022,"-2.358.540.406.990.070,00","-4.671.860.094.016.610,00",5,kilometer,340,"R$ 8.819,47",8,12,7,13,
452136,2022,"-23.637.107.471.161.700,00","-4.669.902.364.609.760,00",5,kilometer,462,"R$ 8.813,96",11,20,23,24,
434082,2022,"-23.649.125.111.780.100,00","-4.675.567.470.146.900,00",5,kilometer,578,"R$ 8.807,29",25,25,38,46,
430809,2022,"-2.357.505.444.645.600,00","-46.732.597.743.205.200,00",5,kilometer,550,"R$ 8.790,69",17,21,20,18,
463748,2022,"-2.360.963.181.719.240,00","-4.676.591.929.925.640,00",5,kilometer,613,"R$ 8.784,80",36,33,36,38,
452365,2022,"-2.364.586.738.221.080,00","-4.670.335.761.392.290,00",5,kilometer,295,"R$ 8.779,45",3,8,8,4,
455520,2022,"-23.623.802.035.139.800,00","-4.674.528.966.727.390,00",5,kilometer,298,"R$ 8.761,01",32,12,8,11,
447202,2022,"-2.360.619.956.378.480,00","-4.672.108.873.811.450,00",5,kilometer,45,"R$ 8.745,88",,,0,3,
455341,2022,"-23.623.355.603.097.700,00","-4.673.704.543.975.370,00",5,kilometer,221,"R$ 8.739,80",18,6,8,9,
458103,2022,"-2.360.148.808.944.990,00","-4.672.935.756.186.920,00",5,kilometer,445,"R$ 8.734,00",26,17,24,23,
455518,2022,"-2.362.524.935.958.850,00","-4.674.321.878.578.960,00",5,kilometer,516,"R$ 8.718,69",32,23,27,13,
455467,2022,"-2.362.724.280.221.390,00","-4.672.972.933.384.760,00",5,kilometer,271,"R$ 8.711,97",12,13,3,8,
458304,2022,"-23.608.797.869.369.300,00","-4.674.061.742.099.590,00",5,kilometer,440,"R$ 8.693,38",22,15,17,23,
458321,2022,"-2.360.948.628.582.640,00","-4.674.256.166.422.730,00",5,kilometer,273,"R$ 8.674,66",8,17,11,13,
434147,2022,"-23.648.814.214.186.200,00","-4.675.455.499.929.330,00",5,kilometer,297,"R$ 8.664,80",15,15,20,19,
458285,2022,"-23.587.640.754.369.300,00","-46.748.292.032.207.000,00",5,kilometer,364,"R$ 8.651,88",13,12,11,18,
447208,2022,"-2.358.623.963.517.910,00","-4.671.978.482.372.650,00",5,kilometer,291,"R$ 8.638,33",8,10,7,6,
441297,2022,"-23.603.962.932.909.000,00","-4.669.334.105.955.240,00",5,kilometer,95,"R$ 8.636,45",,,,5,
455584,2022,"-2.361.383.448.525.370,00","-4.671.872.035.623.420,00",5,kilometer,188,"R$ 8.632,94",12,8,7,7,
458376,2022,"-23.597.893.852.426.800,00","-4.674.426.146.921.310,00",5,kilometer,502,"R$ 8.614,80",22,13,21,28,
455477,2022,"-2.362.016.286.145.520,00","-46.731.556.349.346.900,00",5,kilometer,730,"R$ 8.612,12",46,57,44,40,
452155,2022,"-23.628.111.060.289.000,00","-46.691.247.885.105.600,00",5,kilometer,477,"R$ 8.611,48",14,10,16,19,
452186,2022,"-23.632.164.596.883.600,00","-467.019.326.177.542,00",5,kilometer,431,"R$ 8.549,01",12,9,8,10,
455334,2022,"-2.361.736.901.008.360,00","-46.741.168.005.686.400,00",5,kilometer,187,"R$ 8.547,62",6,7,11,5,
455519,2022,"-2.362.454.705.717.830,00","-4.674.383.972.780.200,00",5,kilometer,386,"R$ 8.523,50",18,22,14,12,
458336,2022,"-23.614.636.445.384.000,00","-4.674.758.158.218.750,00",5,kilometer,152,"R$ 8.520,77",4,10,6,8,
431358,2022,"-2.358.204.298.324.990,00","-4.674.595.334.318.320,00",5,kilometer,266,"R$ 8.505,80",10,11,8,10,
455482,2022,"-23.623.749.234.078.700,00","-4.673.213.813.052.260,00",5,kilometer,158,"R$ 8.499,44",3,,,3,
458257,2022,"-2.358.592.733.476.800,00","-4.674.013.091.331.220,00",5,kilometer,293,"R$ 8.449,36",12,16,15,16,
458215,2022,"-23.610.989.437.933.600,00","-4.673.462.893.340.860,00",5,kilometer,334,"R$ 8.446,16",11,13,17,12,
430865,2022,"-23.580.375.032.076.200,00","-4.671.647.088.078.610,00",5,kilometer,335,"R$ 8.437,89",12,20,19,15,
430902,2022,"-2.357.812.560.941.120,00","-46.722.083.672.545.500,00",5,kilometer,410,"R$ 8.437,72",15,20,25,29,
452332,2022,"-2.364.811.304.563.010,00","-4.672.372.597.887.910,00",5,kilometer,189,"R$ 8.422,58",6,12,7,3,
455499,2022,"-23.629.951.948.594.600,00","-4.674.198.044.363.890,00",5,kilometer,144,"R$ 8.418,33",5,4,,6,
463817,2022,"-23.615.598.319.665.900,00","-4.676.991.617.027.880,00",5,kilometer,750,"R$ 8.397,19",49,66,68,39,
463604,2022,"-23.603.469.172.971.600,00","-4.677.292.092.277.880,00",5,kilometer,373,"R$ 8.396,85",17,20,28,24,
458377,2022,"-23.612.864.561.566.900,00","-46.745.624.114.680.700,00",5,kilometer,147,"R$ 8.383,00",3,8,5,12,
455662,2022,"-23.625.420.505.306.100,00","-467.444.033.668.271,00",5,kilometer,345,"R$ 8.381,83",26,19,16,16,
447210,2022,"-2.361.280.266.899.180,00","-4.670.425.899.500.370,00",5,kilometer,194,"R$ 8.357,93",6,9,5,5,
452346,2022,"-23.630.858.792.503.000,00","-46.694.416.550.524.300,00",5,kilometer,237,"R$ 8.357,19",,6,6,7,
455380,2022,"-2.363.904.006.077.900,00","-46.735.852.365.966.500,00",5,kilometer,262,"R$ 8.345,43",8,7,9,7,
458246,2022,"-235.882.083.109.603,00","-46.743.927.402.666.100,00",5,kilometer,235,"R$ 8.344,14",5,10,14,11,
431350,2022,"-2.358.252.207.971.680,00","-4.671.835.906.355.110,00",5,kilometer,149,"R$ 8.342,67",5,7,,5,
445654,2022,"-23.650.111.246.654.500,00","-4.674.617.504.891.630,00",5,kilometer,935,"R$ 8.339,28",82,74,50,52,
455509,2022,"-2.362.486.634.031.620,00","-4.674.169.514.306.680,00",5,kilometer,588,"R$ 8.317,47",43,27,18,18,
455481,2022,"-23.622.424.333.804.300,00","-4.673.273.813.999.530,00",5,kilometer,341,"R$ 8.309,22",5,8,8,10,
463795,2022,"-23.617.517.919.236.900,00","-4.677.578.874.786.850,00",5,kilometer,179,"R$ 8.308,96",8,14,20,16,
458248,2022,"-23.587.330.458.236.500,00","-467.395.812.688.634,00",5,kilometer,301,"R$ 8.298,74",10,15,13,7,
447184,2022,"-23.589.692.650.854.100,00","-4.671.949.405.090.780,00",5,kilometer,338,"R$ 8.297,80",4,6,7,5,
432931,2022,"-23.628.050.520.826.700,00","-467.469.002.051.013,00",5,kilometer,356,"R$ 8.293,02",25,14,26,6,
441584,2022,"-2.360.727.162.536.810,00","-4.669.447.031.659.840,00",5,kilometer,44,"R$ 8.256,57",,0,3,3,
455386,2022,"-23.637.691.079.918.700,00","-4.673.460.724.103.400,00",5,kilometer,172,"R$ 8.252,30",9,6,4,9,
463745,2022,"-2.360.943.753.280.050,00","-4.676.704.598.223.020,00",5,kilometer,585,"R$ 8.246,79",32,43,38,44,
447257,2022,"-2.359.015.831.570.310,00","-4.672.106.502.056.660,00",5,kilometer,222,"R$ 8.218,77",4,7,,4,
447186,2022,"-23.588.761.527.149.900,00","-4.671.802.427.967.640,00",5,kilometer,379,"R$ 8.206,25",6,7,8,14,
455478,2022,"-2.362.047.151.255.470,00","-4.673.089.712.929.370,00",5,kilometer,774,"R$ 8.201,51",67,71,39,50,
455306,2022,"-23.637.517.279.657.500,00","-4.673.506.552.814.270,00",5,kilometer,439,"R$ 8.194,86",18,28,13,22,
458091,2022,"-2.360.462.604.918.220,00","-4.674.304.705.618.230,00",5,kilometer,420,"R$ 8.190,93",15,17,27,18,
431386,2022,"-23.583.262.181.191.200,00","-4.671.710.056.971.870,00",5,kilometer,388,"R$ 8.156,23",18,17,7,6,
455480,2022,"-23.620.807.776.573.800,00","-4.673.185.725.670.620,00",5,kilometer,756,"R$ 8.152,03",56,51,47,47,
463799,2022,"-23.611.495.276.834.500,00","-4.676.889.631.537.540,00",5,kilometer,487,"R$ 8.135,68",32,35,37,22,
458182,2022,"-23.605.930.697.150.100,00","-4.674.449.389.367.950,00",5,kilometer,359,"R$ 8.124,85",6,15,19,17,
430868,2022,"-23.579.583.749.022.200,00","-4.674.342.644.698.510,00",5,kilometer,656,"R$ 8.124,07",26,29,28,28,
458197,2022,"-23.588.520.802.446.400,00","-46.739.846.053.410.000,00",5,kilometer,309,"R$ 8.113,73",15,12,10,21,
463909,2022,"-23.617.740.908.148.500,00","-467.695.658.837.973,00",5,kilometer,401,"R$ 8.080,90",27,42,21,23,
430841,2022,"-23.578.761.322.895.400,00","-4.673.774.095.361.680,00",5,kilometer,389,"R$ 8.076,22",11,19,17,16,
432605,2022,"-236.386.204.926.382,00","-46.759.396.062.491.000,00",5,kilometer,98,"R$ 8.076,13",6,9,6,3,
431385,2022,"-23.581.202.691.870.900,00","-4.671.738.619.664.210,00",5,kilometer,211,"R$ 8.073,40",10,5,6,11,
447236,2022,"-23.610.898.600.790.200,00","-4.672.119.111.075.740,00",5,kilometer,182,"R$ 8.044,70",5,5,,9,
430866,2022,"-23.581.561.691.630.700,00","-46.718.379.587.734.400,00",5,kilometer,254,"R$ 8.029,72",5,13,16,8,
458125,2022,"-2.359.065.093.785.660,00","-46.747.386.933.944.200,00",5,kilometer,186,"R$ 8.018,43",6,9,6,8,
450819,2022,"-2.358.464.538.324.370,00","-4.676.346.799.334.370,00",5,kilometer,328,"R$ 7.944,65",14,10,11,19,
441449,2022,"-23.609.575.541.903.900,00","-4.668.996.870.987.210,00",5,kilometer,298,"R$ 7.929,26",14,4,5,10,
455394,2022,"-2.361.806.885.302.790,00","-4.671.669.987.454.330,00",5,kilometer,313,"R$ 7.918,21",10,14,14,31,
452347,2022,"-23.631.795.855.593.400,00","-4.669.285.130.632.640,00",5,kilometer,306,"R$ 7.906,35",6,7,5,19,
430823,2022,"-23.580.165.845.995.600,00","-4.673.214.495.905.780,00",5,kilometer,431,"R$ 7.904,36",13,18,13,20,
452344,2022,"-2.363.340.109.335.820,00","-4.670.896.732.187.000,00",5,kilometer,213,"R$ 7.901,15",5,13,11,3,
458243,2022,"-23.586.128.390.431.800,00","-4.674.600.660.874.910,00",5,kilometer,241,"R$ 7.900,59",8,12,5,10,
463832,2022,"-23.603.642.332.716.600,00","-46.761.823.031.118.900,00",5,kilometer,495,"R$ 7.893,37",20,28,30,31,
458090,2022,"-23.607.427.133.502.000,00","-467.428.364.169.464,00",5,kilometer,342,"R$ 7.886,64",7,18,10,23,
463818,2022,"-23.617.545.368.016.500,00","-467.703.941.479.474,00",5,kilometer,654,"R$ 7.874,57",38,51,44,48,
432715,2022,"-23.626.613.414.107.100,00","-4.674.692.366.992.480,00",5,kilometer,443,"R$ 7.864,14",30,26,20,22,
463459,2022,"-23.611.628.522.207.200,00","-46.768.081.881.140.000,00",5,kilometer,888,"R$ 7.859,70",54,77,61,59,
455626,2022,"-236.168.123.156.102,00","-4.673.130.048.069.580,00",5,kilometer,305,"R$ 7.831,82",10,7,4,8,
458149,2022,"-23.598.857.678.143.700,00","-46.722.631.769.356.200,00",5,kilometer,232,"R$ 7.826,37",7,6,10,17,
458249,2022,"-23.586.597.365.996.500,00","-4.673.941.540.691.380,00",5,kilometer,151,"R$ 7.816,37",4,7,12,8,
455340,2022,"-23.625.819.183.207.500,00","-4.673.785.165.581.490,00",5,kilometer,176,"R$ 7.814,31",10,12,7,9,
430914,2022,"-2.357.662.070.233.510,00","-4.671.857.662.536.830,00",5,kilometer,339,"R$ 7.808,55",15,10,13,17,
430916,2022,"-2.358.478.126.000.980,00","-4.673.460.307.101.060,00",5,kilometer,414,"R$ 7.806,38",16,18,19,32,
455349,2022,"-2.362.988.289.285.490,00","-4.673.841.420.262.390,00",5,kilometer,230,"R$ 7.805,99",5,5,5,9,
452226,2022,"-23.635.091.632.590.100,00","-46.698.895.113.201.700,00",5,kilometer,305,"R$ 7.804,83",10,12,16,25,
447228,2022,"-2.360.675.930.373.820,00","-46.724.371.615.663.100,00",5,kilometer,457,"R$ 7.800,14",11,19,23,20,
431372,2022,"-23.574.385.092.763.800,00","-4.673.347.388.035.080,00",5,kilometer,418,"R$ 7.798,85",22,20,19,19,
463465,2022,"-2.361.179.050.802.000,00","-46.766.759.996.689.000,00",5,kilometer,527,"R$ 7.788,39",21,31,52,27,
430853,2022,"-23.583.425.580.727.800,00","-46.737.134.644.927.300,00",5,kilometer,325,"R$ 7.772,78",14,12,17,18,
