id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade
447308,2022,-23.6059529218509,-46.7006016887625,5,kilometer,635.0,"R$ 22.632,68",14.0,40.0,52.0,41.0,,morumbi
447256,2022,-23.6050577937037,-46.7012901337342,5,kilometer,218.0,"R$ 22.498,46",13.0,11.0,7.0,3.0,,morumbi
452324,2022,-23.6320248988818,-46.6951631546962,5,kilometer,505.0,"R$ 22.390,84",53.0,26.0,16.0,17.0,,morumbi
447201,2022,-23.6124859223102,-46.7087311718121,5,kilometer,225.0,"R$ 22.290,00",6.0,14.0,9.0,13.0,,morumbi
447174,2022,-23.5846025137771,-46.7119055025998,5,kilometer,183.0,"R$ 22.270,51",5.0,6.0,,4.0,,morumbi
452204,2022,-23.6260760279044,-46.7067063272768,5,kilometer,630.0,"R$ 22.089,24",50.0,64.0,44.0,27.0,,morumbi
452345,2022,-23.6341608531443,-46.70925978656,5,kilometer,325.0,"R$ 21.926,67",28.0,29.0,18.0,10.0,,morumbi
441611,2022,-23.6041500488323,-46.6949827939003,5,kilometer,212.0,"R$ 21.910,98",16.0,5.0,4.0,4.0,,morumbi
441617,2022,-23.6110992863616,-46.6897326999505,5,kilometer,159.0,"R$ 21.589,36",7.0,13.0,7.0,5.0,,morumbi
447278,2022,-23.5857801695329,-46.7006374585658,5,kilometer,152.0,"R$ 21.536,71",5.0,3.0,5.0,6.0,,morumbi
452205,2022,-23.6355038086886,-46.71574492665,5,kilometer,562.0,"R$ 21.530,96",40.0,58.0,35.0,26.0,,morumbi
447177,2022,-23.5930176949565,-46.6987450421095,5,kilometer,198.0,"R$ 21.515,09",7.0,9.0,11.0,11.0,,morumbi
458271,2022,-23.5997910813481,-46.7255653927198,5,kilometer,312.0,"R$ 21.510,60",12.0,26.0,27.0,13.0,,morumbi
447221,2022,-23.6122475404393,-46.7116412339478,5,kilometer,219.0,"R$ 21.499,24",4.0,15.0,18.0,6.0,,morumbi
458312,2022,-23.5889295986682,-46.74100028902409,5,kilometer,766.0,"R$ 21.492,27",36.0,65.0,74.0,62.0,,morumbi
447272,2022,-23.5849639570509,-46.7080825330054,5,kilometer,191.0,"R$ 21.397,63",6.0,13.0,10.0,6.0,,morumbi
441529,2022,-23.6201987490179,-46.6949930296631,5,kilometer,238.0,"R$ 21.322,79",23.0,10.0,10.0,8.0,,morumbi
455491,2022,-23.6184044053597,-46.742666951793,5,kilometer,272.0,"R$ 21.264,65",11.0,8.0,22.0,18.0,,morumbi
452190,2022,-23.6345553469211,-46.7150273179438,5,kilometer,710.0,"R$ 21.262,66",44.0,64.0,78.0,40.0,,morumbi
458301,2022,-23.6077930935263,-46.7351188338414,5,kilometer,648.0,"R$ 21.230,77",46.0,58.0,54.0,37.0,,morumbi
455399,2022,-23.6266384329663,-46.7237565799234,5,kilometer,173.0,"R$ 21.205,91",5.0,15.0,10.0,7.0,,morumbi
458299,2022,-23.6060356357255,-46.7348919136184,5,kilometer,872.0,"R$ 21.168,40",76.0,95.0,71.0,52.0,,morumbi
455302,2022,-23.6240074646516,-46.713059148955104,5,kilometer,104.0,"R$ 21.149,77",0.0,,0.0,0.0,,morumbi
441424,2022,-23.6026900614569,-46.695263963541,5,kilometer,203.0,"R$ 21.004,05",29.0,10.0,8.0,4.0,,morumbi
455473,2022,-23.6307853330525,-46.7318042523652,5,kilometer,284.0,"R$ 20.914,69",7.0,16.0,18.0,13.0,,morumbi
450146,2022,-23.5877146262648,-46.76009633897431,5,kilometer,572.0,"R$ 20.817,24",32.0,24.0,27.0,37.0,,morumbi
455489,2022,-23.6275184240447,-46.71980098588711,5,kilometer,324.0,"R$ 20.722,13",33.0,23.0,15.0,13.0,,morumbi
441528,2022,-23.6217732801745,-46.696561961229904,5,kilometer,404.0,"R$ 20.685,65",40.0,29.0,16.0,19.0,,morumbi
452256,2022,-23.6265691931769,-46.6971692890972,5,kilometer,642.0,"R$ 20.657,49",68.0,59.0,56.0,37.0,,morumbi
455358,2022,-23.6174739306088,-46.7387431793256,5,kilometer,364.0,"R$ 20.613,79",15.0,17.0,21.0,24.0,,morumbi
447227,2022,-23.6044300621227,-46.72365954447871,5,kilometer,353.0,"R$ 20.538,73",10.0,17.0,17.0,20.0,,morumbi
447252,2022,-23.611489826723,-46.7075240528234,5,kilometer,315.0,"R$ 20.505,31",9.0,12.0,9.0,14.0,,morumbi
452333,2022,-23.6439790278105,-46.7215274485092,5,kilometer,422.0,"R$ 20.486,60",42.0,20.0,17.0,11.0,,morumbi
455301,2022,-23.6227582698923,-46.719969453135,5,kilometer,540.0,"R$ 20.341,66",16.0,28.0,21.0,27.0,,morumbi
458300,2022,-23.6068237344866,-46.7357562220372,5,kilometer,648.0,"R$ 20.294,88",64.0,73.0,48.0,28.0,,morumbi
455462,2022,-23.6228711268647,-46.739521228837695,5,kilometer,538.0,"R$ 20.218,61",46.0,50.0,41.0,22.0,,morumbi
455469,2022,-23.6305809695388,-46.732694154274895,5,kilometer,396.0,"R$ 20.121,52",22.0,29.0,18.0,22.0,,morumbi
447244,2022,-23.6105935679975,-46.71000726278351,5,kilometer,265.0,"R$ 20.049,03",3.0,8.0,7.0,14.0,,morumbi
458361,2022,-23.5980008358566,-46.7240466496268,5,kilometer,327.0,"R$ 19.923,97",13.0,20.0,28.0,16.0,,morumbi
455395,2022,-23.6165079073854,-46.714026635159,5,kilometer,167.0,"R$ 19.914,29",,,5.0,7.0,,morumbi
455355,2022,-23.618339586864,-46.7387790630407,5,kilometer,342.0,"R$ 19.897,74",17.0,10.0,27.0,29.0,,morumbi
441610,2022,-23.6038864987815,-46.6948781894226,5,kilometer,245.0,"R$ 19.894,86",9.0,11.0,12.0,6.0,,morumbi
447225,2022,-23.6077923573489,-46.7160186284704,5,kilometer,198.0,"R$ 19.877,17",4.0,8.0,4.0,7.0,,morumbi
447216,2022,-23.6061775454882,-46.705059289886094,5,kilometer,396.0,"R$ 19.817,40",10.0,12.0,28.0,18.0,,morumbi
447209,2022,-23.6107778885327,-46.7046069627903,5,kilometer,523.0,"R$ 19.810,64",9.0,12.0,20.0,20.0,,morumbi
441425,2022,-23.6028383560391,-46.694747142360704,5,kilometer,292.0,"R$ 19.705,81",33.0,32.0,22.0,9.0,,morumbi
455421,2022,-23.6373333917184,-46.7292565926827,5,kilometer,272.0,"R$ 19.696,98",13.0,19.0,17.0,12.0,,morumbi
455453,2022,-23.6266877161267,-46.73429205989849,5,kilometer,450.0,"R$ 19.676,80",18.0,18.0,36.0,13.0,,morumbi
441453,2022,-23.6099989495481,-46.6969612867422,5,kilometer,278.0,"R$ 19.671,96",15.0,18.0,6.0,12.0,,morumbi
452298,2022,-23.6525666706937,-46.7188223106034,5,kilometer,671.0,"R$ 19.598,58",79.0,52.0,45.0,28.0,,morumbi
455356,2022,-23.6189346916151,-46.7379196423918,5,kilometer,192.0,"R$ 19.595,09",7.0,8.0,8.0,14.0,,morumbi
447306,2022,-23.5920184539901,-46.72006714603631,5,kilometer,389.0,"R$ 19.584,90",14.0,21.0,21.0,22.0,,morumbi
447173,2022,-23.5964253450963,-46.7115089989975,5,kilometer,287.0,"R$ 19.470,30",6.0,15.0,15.0,12.0,,morumbi
447194,2022,-23.6063671911893,-46.704305066316095,5,kilometer,162.0,"R$ 19.420,41",0.0,6.0,8.0,12.0,,morumbi
455359,2022,-23.6185860255024,-46.7396032143364,5,kilometer,291.0,"R$ 19.371,63",9.0,16.0,19.0,15.0,,morumbi
455458,2022,-23.6314292701093,-46.7340928364142,5,kilometer,344.0,"R$ 19.341,99",18.0,16.0,41.0,27.0,,morumbi
455368,2022,-23.6205538376343,-46.73674128303809,5,kilometer,167.0,"R$ 19.340,85",5.0,3.0,7.0,11.0,,morumbi
455638,2022,-23.6193674425829,-46.7372162901946,5,kilometer,357.0,"R$ 19.315,01",28.0,16.0,14.0,10.0,,morumbi
447185,2022,-23.5908682098369,-46.7175134657318,5,kilometer,299.0,"R$ 19.209,52",16.0,16.0,15.0,23.0,,morumbi
455388,2022,-23.6348640619694,-46.7326677938702,5,kilometer,373.0,"R$ 19.179,59",11.0,12.0,10.0,16.0,,morumbi
447200,2022,-23.6108163985383,-46.7067022046353,5,kilometer,566.0,"R$ 19.172,98",9.0,21.0,27.0,27.0,,morumbi
455496,2022,-23.6283033644427,-46.7423993047898,5,kilometer,472.0,"R$ 19.142,86",30.0,48.0,61.0,33.0,,morumbi
455630,2022,-23.6326850737784,-46.7317749050054,5,kilometer,247.0,"R$ 19.061,80",5.0,12.0,17.0,17.0,,morumbi
452198,2022,-23.6401673559529,-46.714511020394,5,kilometer,541.0,"R$ 19.016,10",42.0,50.0,46.0,35.0,,morumbi
447191,2022,-23.5807697355522,-46.7071982085308,5,kilometer,175.0,"R$ 18.995,06",,6.0,8.0,10.0,,morumbi
455526,2022,-23.6381883882854,-46.7299586325248,5,kilometer,152.0,"R$ 18.989,89",,12.0,7.0,7.0,,morumbi
455639,2022,-23.6349053809358,-46.7262901997666,5,kilometer,632.0,"R$ 18.954,01",45.0,49.0,39.0,31.0,,morumbi
445685,2022,-23.6533240880602,-46.7486054115866,5,kilometer,340.0,"R$ 18.916,28",31.0,26.0,17.0,12.0,,morumbi
447211,2022,-23.6126691799992,-46.7057261648897,5,kilometer,322.0,"R$ 18.899,22",10.0,19.0,16.0,17.0,,morumbi
455455,2022,-23.6315476884213,-46.733377385632494,5,kilometer,579.0,"R$ 18.843,26",16.0,20.0,37.0,39.0,,morumbi
458371,2022,-23.6081435028965,-46.733792442939,5,kilometer,326.0,"R$ 18.829,00",27.0,30.0,35.0,18.0,,morumbi
455424,2022,-23.6259346766437,-46.7301917795664,5,kilometer,391.0,"R$ 18.726,04",18.0,21.0,19.0,25.0,,morumbi
441588,2022,-23.6105352186735,-46.69198952553511,5,kilometer,317.0,"R$ 18.617,33",23.0,25.0,13.0,20.0,,morumbi
447171,2022,-23.5925539242988,-46.713125770850894,5,kilometer,264.0,"R$ 18.605,23",5.0,18.0,12.0,16.0,,morumbi
455320,2022,-23.6180096852873,-46.734019077857,5,kilometer,292.0,"R$ 18.595,80",8.0,16.0,28.0,17.0,,morumbi
458269,2022,-23.5980290793225,-46.7303650485937,5,kilometer,280.0,"R$ 18.546,82",5.0,13.0,14.0,14.0,,morumbi
455390,2022,-23.6360165138105,-46.735611481738,5,kilometer,292.0,"R$ 18.542,17",12.0,21.0,20.0,22.0,,morumbi
455456,2022,-23.63302637254,-46.7328762989617,5,kilometer,640.0,"R$ 18.533,34",19.0,29.0,58.0,56.0,,morumbi
455449,2022,-23.6260250814183,-46.73274975681969,5,kilometer,466.0,"R$ 18.525,36",24.0,24.0,23.0,28.0,,morumbi
447265,2022,-23.5868809822779,-46.7188194757355,5,kilometer,442.0,"R$ 18.515,83",31.0,32.0,25.0,22.0,,morumbi
441586,2022,-23.6116600433363,-46.6928097890924,5,kilometer,325.0,"R$ 18.470,52",27.0,12.0,8.0,6.0,,morumbi
441634,2022,-23.6239255765794,-46.690901433931,5,kilometer,166.0,"R$ 18.443,72",28.0,7.0,,4.0,,morumbi
455403,2022,-23.6271658934638,-46.7221027205178,5,kilometer,340.0,"R$ 18.374,37",7.0,11.0,15.0,12.0,,morumbi
455408,2022,-23.630862265782,-46.7254914451046,5,kilometer,190.0,"R$ 18.370,36",6.0,11.0,20.0,11.0,,morumbi
458068,2022,-23.6016654355354,-46.741189885948096,5,kilometer,132.0,"R$ 18.358,61",3.0,3.0,6.0,7.0,,morumbi
447289,2022,-23.6028858306043,-46.71596900539431,5,kilometer,331.0,"R$ 18.319,26",10.0,20.0,18.0,15.0,,morumbi
447180,2022,-23.6073260884694,-46.7102083481881,5,kilometer,366.0,"R$ 18.308,17",13.0,9.0,24.0,28.0,,morumbi
447178,2022,-23.6051771301316,-46.7042931374265,5,kilometer,549.0,"R$ 18.292,34",15.0,29.0,28.0,21.0,,morumbi
455353,2022,-23.617450677403,-46.737305644247,5,kilometer,167.0,"R$ 18.224,59",,10.0,8.0,3.0,,morumbi
432788,2022,-23.6402747811481,-46.769783025029696,5,kilometer,265.0,"R$ 18.203,63",25.0,12.0,21.0,12.0,,morumbi
447295,2022,-23.5860040420892,-46.7146851714044,5,kilometer,26.0,"R$ 18.133,50",,,0.0,0.0,,morumbi
447263,2022,-23.5908707560016,-46.7157096865634,5,kilometer,62.0,"R$ 18.064,58",3.0,,,3.0,,morumbi
455464,2022,-23.6237856940264,-46.73931405291351,5,kilometer,152.0,"R$ 18.058,93",5.0,6.0,5.0,13.0,,morumbi
455428,2022,-23.6252483985252,-46.729209262689,5,kilometer,294.0,"R$ 17.948,67",17.0,21.0,18.0,11.0,,morumbi
455404,2022,-23.6199183176693,-46.71857915934,5,kilometer,238.0,"R$ 17.841,71",12.0,19.0,13.0,15.0,,morumbi
441447,2022,-23.6116743888777,-46.6884557643722,5,kilometer,267.0,"R$ 17.793,91",8.0,9.0,10.0,10.0,,morumbi
455616,2022,-23.6347140377297,-46.7301516193528,5,kilometer,435.0,"R$ 17.738,96",28.0,18.0,14.0,17.0,,morumbi
441454,2022,-23.6105374795819,-46.6953990175726,5,kilometer,196.0,"R$ 17.675,25",6.0,4.0,,4.0,,morumbi
441533,2022,-23.6202803604655,-46.697050917529104,5,kilometer,134.0,"R$ 17.564,58",,4.0,,0.0,,morumbi
452297,2022,-23.651720617128,-46.7193279247634,5,kilometer,518.0,"R$ 17.517,23",64.0,39.0,18.0,17.0,,morumbi
441633,2022,-23.6219369945746,-46.6884998417567,5,kilometer,257.0,"R$ 17.398,83",15.0,17.0,13.0,9.0,,morumbi
441303,2022,-23.607842326505,-46.69287545691871,5,kilometer,299.0,"R$ 17.357,03",10.0,13.0,12.0,9.0,,morumbi
455628,2022,-23.6203665310915,-46.738627203883695,5,kilometer,199.0,"R$ 17.325,57",6.0,10.0,12.0,6.0,,morumbi
447199,2022,-23.6079527487176,-46.7074459990822,5,kilometer,372.0,"R$ 17.318,59",13.0,18.0,14.0,19.0,,morumbi
447290,2022,-23.6015422436335,-46.7165315976372,5,kilometer,261.0,"R$ 17.295,93",7.0,5.0,0.0,7.0,,morumbi
455313,2022,-23.6214834753873,-46.73706769144631,5,kilometer,123.0,"R$ 17.281,09",4.0,7.0,4.0,5.0,,morumbi
455406,2022,-23.6226269312149,-46.719366164704894,5,kilometer,486.0,"R$ 17.272,58",21.0,19.0,36.0,25.0,,morumbi
447241,2022,-23.5926509910765,-46.7162269797581,5,kilometer,570.0,"R$ 17.210,36",17.0,22.0,29.0,33.0,,morumbi
447243,2022,-23.6088957004101,-46.7078367233598,5,kilometer,482.0,"R$ 17.157,55",4.0,55.0,17.0,8.0,,morumbi
455492,2022,-23.6162628519897,-46.7423103340994,5,kilometer,434.0,"R$ 17.110,69",32.0,27.0,17.0,16.0,,morumbi
455524,2022,-23.6233337085453,-46.7214021248908,5,kilometer,697.0,"R$ 17.095,41",45.0,71.0,60.0,42.0,,morumbi
441587,2022,-23.6112775665418,-46.6924506421437,5,kilometer,175.0,"R$ 17.061,22",4.0,6.0,,0.0,,morumbi
452211,2022,-23.638242608237,-46.701649235976895,5,kilometer,294.0,"R$ 17.051,99",11.0,13.0,12.0,20.0,,morumbi
455523,2022,-23.6237119601017,-46.7201777285303,5,kilometer,705.0,"R$ 17.047,40",41.0,59.0,57.0,54.0,,morumbi
458302,2022,-23.6087962434308,-46.734521097824704,5,kilometer,634.0,"R$ 17.041,56",32.0,55.0,55.0,43.0,,morumbi
447248,2022,-23.6063362458759,-46.703290379476,5,kilometer,417.0,"R$ 16.978,37",16.0,17.0,34.0,33.0,,morumbi
455531,2022,-23.6315928445119,-46.7397276316874,5,kilometer,440.0,"R$ 16.950,69",36.0,29.0,19.0,14.0,,morumbi
455460,2022,-23.6281851404447,-46.74339367183671,5,kilometer,612.0,"R$ 16.945,65",44.0,65.0,59.0,25.0,,morumbi
452140,2022,-23.6370525889957,-46.7040894784166,5,kilometer,518.0,"R$ 16.863,88",11.0,16.0,20.0,30.0,,morumbi
452279,2022,-23.6382064458221,-46.7189783972076,5,kilometer,644.0,"R$ 16.838,46",64.0,82.0,31.0,15.0,,morumbi
441513,2022,-23.6137695575533,-46.69102580319991,5,kilometer,233.0,"R$ 16.778,18",10.0,6.0,5.0,,,morumbi
455463,2022,-23.6248821904826,-46.7405088687926,5,kilometer,630.0,"R$ 16.775,44",49.0,43.0,40.0,29.0,,morumbi
432744,2022,-23.6135828331442,-46.753266847667696,5,kilometer,250.0,"R$ 16.685,38",5.0,9.0,11.0,23.0,,morumbi
441512,2022,-23.6139491177479,-46.690801144472,5,kilometer,221.0,"R$ 16.667,41",7.0,,0.0,,,morumbi
455369,2022,-23.6193391677755,-46.73555320447431,5,kilometer,410.0,"R$ 16.646,16",11.0,13.0,21.0,14.0,,morumbi
452249,2022,-23.6354123095397,-46.7073691266818,5,kilometer,291.0,"R$ 16.641,35",9.0,11.0,19.0,12.0,,morumbi
455422,2022,-23.6339198006928,-46.7299912893026,5,kilometer,178.0,"R$ 16.595,84",12.0,11.0,9.0,5.0,,morumbi
458218,2022,-23.6100253681681,-46.737481713871,5,kilometer,552.0,"R$ 16.528,15",27.0,50.0,51.0,44.0,,morumbi
447240,2022,-23.5925629268508,-46.7184917930336,5,kilometer,193.0,"R$ 16.508,44",8.0,8.0,10.0,6.0,,morumbi
455374,2022,-23.622211850335,-46.7348520939628,5,kilometer,226.0,"R$ 16.505,83",3.0,8.0,13.0,13.0,,morumbi
447203,2022,-23.6018087905526,-46.721037999738,5,kilometer,351.0,"R$ 16.475,01",9.0,20.0,17.0,16.0,,morumbi
455485,2022,-23.6355569609847,-46.7337019805817,5,kilometer,235.0,"R$ 16.471,20",18.0,11.0,11.0,12.0,,morumbi
455525,2022,-23.6357049555332,-46.732214340304495,5,kilometer,340.0,"R$ 16.422,67",11.0,11.0,21.0,17.0,,morumbi
455495,2022,-23.6276995996886,-46.7402559401344,5,kilometer,690.0,"R$ 16.382,16",28.0,58.0,62.0,62.0,,morumbi
455363,2022,-23.6154602229507,-46.7328155057457,5,kilometer,190.0,"R$ 16.312,51",10.0,8.0,9.0,5.0,,morumbi
447214,2022,-23.5988633412032,-46.6995218798373,5,kilometer,199.0,"R$ 16.293,84",5.0,14.0,20.0,14.0,,morumbi
447223,2022,-23.5959870207729,-46.709780612770096,5,kilometer,128.0,"R$ 16.232,22",4.0,3.0,4.0,10.0,,morumbi
458379,2022,-23.6127869565107,-46.7401339232211,5,kilometer,456.0,"R$ 16.218,35",12.0,20.0,24.0,29.0,,morumbi
441543,2022,-23.6234512148434,-46.695092296473696,5,kilometer,253.0,"R$ 16.195,12",,,,3.0,,morumbi
455370,2022,-23.6190619906414,-46.734554932922094,5,kilometer,281.0,"R$ 16.184,76",13.0,7.0,24.0,20.0,,morumbi
458138,2022,-23.5975156502559,-46.7300758873401,5,kilometer,557.0,"R$ 16.153,07",17.0,23.0,24.0,44.0,,morumbi
458270,2022,-23.5991201693193,-46.729156494254,5,kilometer,469.0,"R$ 16.098,31",16.0,26.0,26.0,32.0,,morumbi
452342,2022,-23.6268458882318,-46.6933875763908,5,kilometer,279.0,"R$ 16.048,62",28.0,19.0,9.0,8.0,,morumbi
447242,2022,-23.6116233523038,-46.714635859808496,5,kilometer,133.0,"R$ 15.994,88",3.0,4.0,5.0,9.0,,morumbi
452212,2022,-23.6385673647295,-46.6991177756991,5,kilometer,370.0,"R$ 15.941,42",19.0,8.0,13.0,21.0,,morumbi
458109,2022,-23.6110632307841,-46.7323152863836,5,kilometer,353.0,"R$ 15.922,27",15.0,11.0,14.0,19.0,,morumbi
452280,2022,-23.6368117701241,-46.7143109707286,5,kilometer,279.0,"R$ 15.919,40",13.0,17.0,,12.0,,morumbi
455466,2022,-23.6256761633508,-46.739710711358704,5,kilometer,625.0,"R$ 15.901,01",63.0,64.0,36.0,28.0,,morumbi
447224,2022,-23.6066127775376,-46.7148628244947,5,kilometer,233.0,"R$ 15.865,62",4.0,5.0,14.0,17.0,,morumbi
441421,2022,-23.608227021537,-46.6899895137286,5,kilometer,286.0,"R$ 15.858,17",6.0,12.0,17.0,17.0,,morumbi
455636,2022,-23.6290838997998,-46.7325657524245,5,kilometer,463.0,"R$ 15.834,52",14.0,20.0,25.0,27.0,,morumbi
455539,2022,-23.6195629101576,-46.7413831901984,5,kilometer,334.0,"R$ 15.830,76",7.0,6.0,14.0,14.0,,morumbi
455508,2022,-23.621554847999,-46.7429294086371,5,kilometer,684.0,"R$ 15.819,69",56.0,47.0,53.0,38.0,,morumbi
447280,2022,-23.5968038412571,-46.706313011663,5,kilometer,186.0,"R$ 15.804,72",4.0,12.0,9.0,11.0,,morumbi
447250,2022,-23.6129959667133,-46.70796563842671,5,kilometer,203.0,"R$ 15.670,00",3.0,12.0,5.0,5.0,,morumbi
452307,2022,-23.641944619891,-46.7204511971875,5,kilometer,705.0,"R$ 15.649,11",64.0,53.0,32.0,25.0,,morumbi
452369,2022,-23.6254904770238,-46.6960397489272,5,kilometer,433.0,"R$ 15.625,72",26.0,27.0,19.0,22.0,,morumbi
447181,2022,-23.6049773197206,-46.7155666855138,5,kilometer,490.0,"R$ 15.586,94",22.0,20.0,21.0,27.0,,morumbi
455537,2022,-23.6285480127013,-46.738256434907,5,kilometer,381.0,"R$ 15.562,02",21.0,37.0,25.0,18.0,,morumbi
458178,2022,-23.6106694290767,-46.735747568991,5,kilometer,407.0,"R$ 15.446,18",11.0,17.0,14.0,27.0,,morumbi
455328,2022,-23.6181174276946,-46.7079709487318,5,kilometer,197.0,"R$ 15.405,99",3.0,3.0,8.0,10.0,,morumbi
455315,2022,-23.6208199805329,-46.7048241592816,5,kilometer,221.0,"R$ 15.357,77",11.0,6.0,12.0,9.0,,morumbi
447226,2022,-23.5999678114976,-46.7144734095852,5,kilometer,264.0,"R$ 15.356,10",6.0,8.0,8.0,20.0,,morumbi
452317,2022,-23.6266214826515,-46.6932387337098,5,kilometer,267.0,"R$ 15.353,26",7.0,3.0,3.0,8.0,,morumbi
452278,2022,-23.6397937240664,-46.7185848271236,5,kilometer,437.0,"R$ 15.330,54",47.0,30.0,17.0,8.0,,morumbi
455483,2022,-23.624197574069,-46.731530140531696,5,kilometer,323.0,"R$ 15.309,01",15.0,16.0,16.0,7.0,,morumbi
458191,2022,-23.5872311694902,-46.75254245243929,5,kilometer,664.0,"R$ 15.308,05",35.0,47.0,46.0,53.0,,morumbi
455389,2022,-23.6340399057146,-46.7313381103852,5,kilometer,277.0,"R$ 15.275,23",17.0,9.0,11.0,16.0,,morumbi
455474,2022,-23.628200374536,-46.73006873479991,5,kilometer,393.0,"R$ 15.250,41",11.0,12.0,12.0,19.0,,morumbi
458305,2022,-23.6089467855748,-46.7387544968132,5,kilometer,398.0,"R$ 15.241,02",25.0,36.0,25.0,13.0,,morumbi
458272,2022,-23.6015050668534,-46.725676292514095,5,kilometer,176.0,"R$ 15.225,71",10.0,11.0,11.0,6.0,,morumbi
447213,2022,-23.6158014717043,-46.7091787572369,5,kilometer,350.0,"R$ 15.203,65",23.0,16.0,15.0,19.0,,morumbi
458313,2022,-23.5886559230602,-46.740289485440094,5,kilometer,438.0,"R$ 15.184,18",27.0,39.0,29.0,32.0,,morumbi
452181,2022,-23.6394042376018,-46.7149568432886,5,kilometer,536.0,"R$ 15.141,71",38.0,70.0,49.0,21.0,,morumbi
452187,2022,-23.6292811925872,-46.693363701704,5,kilometer,678.0,"R$ 15.133,14",35.0,42.0,35.0,39.0,,morumbi
455502,2022,-23.6313343642712,-46.7415448073246,5,kilometer,89.0,"R$ 15.125,00",10.0,5.0,7.0,3.0,,morumbi
452254,2022,-23.6268309964364,-46.6979241540918,5,kilometer,232.0,"R$ 15.102,44",10.0,7.0,6.0,3.0,,morumbi
455504,2022,-23.6403011265422,-46.7347556704217,5,kilometer,613.0,"R$ 15.081,76",60.0,42.0,38.0,31.0,,morumbi
455309,2022,-23.6257893705646,-46.73512902132551,5,kilometer,244.0,"R$ 15.035,71",8.0,7.0,12.0,14.0,,morumbi
458192,2022,-23.5884164628487,-46.7525657874516,5,kilometer,655.0,"R$ 14.978,97",43.0,59.0,76.0,35.0,,morumbi
455308,2022,-23.6303543887621,-46.735424073811295,5,kilometer,311.0,"R$ 14.955,12",7.0,16.0,12.0,10.0,,morumbi
452201,2022,-23.6272820582555,-46.69653294770311,5,kilometer,420.0,"R$ 14.946,78",19.0,23.0,18.0,31.0,,morumbi
447220,2022,-23.6098860196994,-46.7053877632972,5,kilometer,528.0,"R$ 14.943,89",15.0,17.0,21.0,11.0,,morumbi
455351,2022,-23.620346060255,-46.7402620202108,5,kilometer,67.0,"R$ 14.928,57",,0.0,3.0,0.0,,morumbi
455350,2022,-23.6216219835356,-46.7398288547827,5,kilometer,394.0,"R$ 14.917,92",12.0,19.0,29.0,26.0,,morumbi
455325,2022,-23.6163437848928,-46.741761813538496,5,kilometer,443.0,"R$ 14.877,28",18.0,25.0,24.0,41.0,,morumbi
458219,2022,-23.6111495575928,-46.737251148164894,5,kilometer,486.0,"R$ 14.813,84",33.0,36.0,39.0,31.0,,morumbi
455387,2022,-23.6332329243156,-46.7298946035158,5,kilometer,391.0,"R$ 14.789,63",14.0,11.0,13.0,16.0,,morumbi
452206,2022,-23.6279071053975,-46.708767549548,5,kilometer,680.0,"R$ 14.707,05",52.0,56.0,50.0,33.0,,morumbi
452295,2022,-23.6512780509528,-46.7186124214828,5,kilometer,554.0,"R$ 14.652,39",38.0,54.0,36.0,31.0,,morumbi
455297,2022,-23.6254671447323,-46.730832311095696,5,kilometer,409.0,"R$ 14.617,34",10.0,24.0,30.0,21.0,,morumbi
458346,2022,-23.6121290279513,-46.7295811111306,5,kilometer,237.0,"R$ 14.606,48",8.0,11.0,8.0,9.0,,morumbi
458217,2022,-23.6133002585128,-46.73882917776511,5,kilometer,529.0,"R$ 14.606,37",22.0,29.0,33.0,23.0,,morumbi
455312,2022,-23.6231163661212,-46.7357636590856,5,kilometer,259.0,"R$ 14.600,74",9.0,5.0,7.0,15.0,,morumbi
458280,2022,-23.5983021071755,-46.723667333635696,5,kilometer,319.0,"R$ 14.573,90",18.0,18.0,15.0,16.0,,morumbi
455377,2022,-23.6226796704871,-46.7369580699624,5,kilometer,140.0,"R$ 14.558,22",6.0,10.0,5.0,,,morumbi
455361,2022,-23.6186873323985,-46.7369395050377,5,kilometer,185.0,"R$ 14.546,38",9.0,10.0,9.0,7.0,,morumbi
452370,2022,-23.6263914055783,-46.695425535013,5,kilometer,269.0,"R$ 14.546,08",16.0,18.0,17.0,6.0,,morumbi
441527,2022,-23.6175261708014,-46.6947922617162,5,kilometer,398.0,"R$ 14.544,77",21.0,10.0,15.0,5.0,,morumbi
447299,2022,-23.5968511910776,-46.7161765477152,5,kilometer,276.0,"R$ 14.533,53",4.0,8.0,7.0,9.0,,morumbi
455400,2022,-23.6254828435503,-46.7229737250827,5,kilometer,273.0,"R$ 14.484,41",10.0,6.0,11.0,10.0,,morumbi
455503,2022,-23.6397195092354,-46.7354246500574,5,kilometer,626.0,"R$ 14.482,30",39.0,56.0,43.0,40.0,,morumbi
458374,2022,-23.5919680359287,-46.7382618556984,5,kilometer,490.0,"R$ 14.480,37",27.0,28.0,29.0,30.0,,morumbi
452337,2022,-23.6342741477484,-46.7006384189732,5,kilometer,343.0,"R$ 14.445,25",17.0,21.0,22.0,27.0,,morumbi
455516,2022,-23.6227829126409,-46.7434845074956,5,kilometer,294.0,"R$ 14.444,56",30.0,28.0,19.0,17.0,,morumbi
452296,2022,-23.6521261811506,-46.7180891172092,5,kilometer,628.0,"R$ 14.438,28",74.0,44.0,43.0,20.0,,morumbi
