id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP,Bairro,Cidade,UF,Logradouro
430869,2022,-23.5798986819639,-46.74561675435729,5,kilometer,658,"3767,51",34.0,27.0,23.0,38.0,,05365-150,Butantã,São Paulo,São Paulo,Travessa Principado de Andorra
463700,2022,-23.6011150056016,-46.7570092241786,5,kilometer,579,"3766,49",27.0,39.0,36.0,37.0,,06753-220,Parque Assunção,Taboão da Serra,São Paulo,Rua Isabel de Freitas Sassi
458073,2022,-23.603589387189,-46.7380932237513,5,kilometer,334,"3765,06",15.0,15.0,18.0,13.0,,05634-020,Ferreira,São Paulo,São Paulo,Rua Joana Lentini
434086,2022,-23.6508215748913,-46.754205290151695,5,kilometer,229,"3753,71",14.0,8.0,7.0,10.0,,05780-390,Capão Redondo,São Paulo,São Paulo,
450286,2022,-23.5923080998265,-46.7693204889141,5,kilometer,576,"3744,33",25.0,27.0,28.0,27.0,,05547-100,Jardim Guaraú,São Paulo,São Paulo,Rua Pascoal Zulino
458086,2022,-23.5981239998457,-46.734608322628496,5,kilometer,383,"3737,56",19.0,23.0,20.0,15.0,,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Abraão Calil Rezek
458094,2022,-23.5949374396271,-46.750824717223,5,kilometer,315,"3735,5",13.0,14.0,16.0,18.0,,05543-115,Vila Sônia,São Paulo,São Paulo,Rua Clevelândia do Norte
432918,2022,-23.6436826170503,-46.7628210764858,5,kilometer,345,"3731,34",13.0,20.0,24.0,25.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Roseira Velha
463698,2022,-23.5990855799422,-46.7602474516246,5,kilometer,396,"3726,44",17.0,14.0,25.0,28.0,,06755-020,Parque Assunção,Taboão da Serra,São Paulo,Rua Salvador Peluso Basile
445453,2022,-23.6502392521872,-46.7501893279067,5,kilometer,689,"3718,79",26.0,19.0,47.0,42.0,,05846-410,Jardim São Luís,São Paulo,São Paulo,Travessa Amedeo Modigliani
458097,2022,-23.5926411969042,-46.732363426204095,5,kilometer,119,"3715,74",5.0,5.0,7.0,7.0,,05521-000,Vila Sônia,São Paulo,São Paulo,Avenida Professor Francisco Morato
432712,2022,-23.6391253172649,-46.7630288376654,5,kilometer,363,"3715,54",15.0,24.0,24.0,29.0,,05761-200,Campo Limpo,São Paulo,São Paulo,Rua Natalício da Costa Frazão
450160,2022,-23.5925450227263,-46.770023447597694,5,kilometer,443,"3715,09",13.0,15.0,21.0,23.0,,05547-000,Jardim Guaraú,São Paulo,São Paulo,Rua Professor Júlio do Amaral Carvalho
452161,2022,-23.6513882055361,-46.7110384528966,5,kilometer,399,"3714,15",12.0,18.0,19.0,23.0,,04752-005,Santo Amaro,São Paulo,São Paulo,Avenida Mário Lopes Leão
430856,2022,-23.5784623294197,-46.742869640706495,5,kilometer,150,"3711,0",,,5.0,8.0,,05595-040,Butantã,São Paulo,São Paulo,Rua Alberto Nascimento Júnior
450773,2022,-23.5753808225988,-46.74821930493631,5,kilometer,355,"3705,05",23.0,14.0,18.0,21.0,,05358-130,Rio Pequeno,São Paulo,São Paulo,Rua Camargo Martins
463410,2022,-23.6114746586836,-46.762796851112704,5,kilometer,458,"3699,71",19.0,11.0,20.0,31.0,,06763-270,Chácara Marapuí,Taboão da Serra,São Paulo,Avenida José Dini
445414,2022,-23.6552192141497,-46.7431131106455,5,kilometer,565,"3699,41",35.0,27.0,36.0,40.0,,05844-000,Jardim São Luís,São Paulo,São Paulo,Rua Antônio de Sousa Lobo
455445,2022,-23.6212904328713,-46.7463389397957,5,kilometer,407,"3688,25",23.0,27.0,22.0,27.0,,05749-300,Vila Andrade,São Paulo,São Paulo,Rua José Maria Pinto Zilli
432450,2022,-23.6113806744245,-46.7524117439723,5,kilometer,573,"3682,89",20.0,24.0,29.0,42.0,,06754-050,Jardim Maria Duarte,São Paulo,São Paulo,Rua Professor Indalécio de Melo
463813,2022,-23.6111004314109,-46.764527651758,5,kilometer,142,"3679,97",8.0,7.0,10.0,6.0,,06763-015,Chácara Marapuí,Taboão da Serra,São Paulo,Rua Rosário Inserra
432511,2022,-23.6218662756214,-46.76084328251871,5,kilometer,846,"3679,77",27.0,48.0,40.0,42.0,,05784-120,Jardim Maria Duarte,São Paulo,São Paulo,Rua Campoeiro
458101,2022,-23.6001755750033,-46.732453417888,5,kilometer,260,"3674,56",8.0,10.0,7.0,13.0,,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Professor José Esteves Carramenha
452285,2022,-23.6275067289772,-46.7013313838268,5,kilometer,77,"3665,69",3.0,,3.0,3.0,,04709-110,Chácara Santo Antônio,São Paulo,São Paulo,Rua Enxovia
452152,2022,-23.6314771928309,-46.698985649568,5,kilometer,298,"3649,84",6.0,14.0,7.0,24.0,,04714-000,Chácara Santo Antônio,São Paulo,São Paulo,Rua Pires de Oliveira
458380,2022,-23.5972519922985,-46.7527771192452,5,kilometer,571,"3639,77",32.0,30.0,32.0,26.0,,05528-000,Vila Sônia,São Paulo,São Paulo,Rua Edvard Carmilo
450811,2022,-23.583942598009,-46.75939346642711,5,kilometer,376,"3638,11",25.0,22.0,23.0,19.0,,05374-070,Parque dos Príncipes,São Paulo,São Paulo,
430824,2022,-23.5779455803244,-46.7346937509026,5,kilometer,570,"3638,07",18.0,35.0,50.0,36.0,,05591-020,Butantã,São Paulo,São Paulo,Rua Coronel Serafim Leme da Silva
430872,2022,-23.5799629736114,-46.747523562602304,5,kilometer,476,"3638,0",20.0,27.0,20.0,21.0,,05596-060,Butantã,São Paulo,São Paulo,Rua Professor Ênio Chiesa
432943,2022,-23.6348439306632,-46.7459217790684,5,kilometer,414,"3628,12",21.0,22.0,28.0,25.0,,05776-340,Campo Limpo,São Paulo,São Paulo,
450810,2022,-23.5836940617934,-46.756976853152096,5,kilometer,147,"3626,0",6.0,6.0,11.0,11.0,,05564-000,Rio Pequeno,São Paulo,São Paulo,Rua Maria Rita Balbino
432659,2022,-23.6333426108929,-46.7670969629788,5,kilometer,33,"3623,08",,,,,,05761-200,Campo Limpo,São Paulo,São Paulo,Rua Frei Jerônimo da Graça
463432,2022,-23.5992333269932,-46.7631737830535,5,kilometer,771,"3622,78",39.0,42.0,41.0,40.0,,06755-020,Jardim Monte Alegre,Taboão da Serra,São Paulo,Rua Maria José de Assis Ferreira
463566,2022,-23.6173520876176,-46.7638173414801,5,kilometer,530,"3622,35",20.0,27.0,37.0,41.0,,06764-340,Parque Albina,Taboão da Serra,São Paulo,Rua José Firmo de Oliveira
463702,2022,-23.6025167664984,-46.757322840289504,5,kilometer,458,"3619,19",14.0,26.0,26.0,31.0,,06753-220,Parque Assunção,Taboão da Serra,São Paulo,Rua Maria do Carmo Gomes
458084,2022,-23.5938104641261,-46.7407035699416,5,kilometer,466,"3618,83",18.0,24.0,17.0,31.0,,05520-901,Vila Sônia,São Paulo,São Paulo,Rua Raul Fonseca
445621,2022,-23.6468618281837,-46.7393561540087,5,kilometer,272,"3615,66",14.0,12.0,11.0,6.0,,05836-180,Jardim São Luís,São Paulo,São Paulo,Rua Francisco Xavier de Abreu
458159,2022,-23.5973916030405,-46.74119380156591,5,kilometer,282,"3613,17",7.0,15.0,8.0,13.0,,05520-200,Vila Sônia,São Paulo,São Paulo,Rua João Lúcio Viana
441287,2022,-23.5987850391115,-46.6932387771018,5,kilometer,56,"3609,32",,,,,,04571-030,Vila Olímpia,São Paulo,São Paulo,Avenida das Nações Unidas
445617,2022,-23.6437875747223,-46.7410616500575,5,kilometer,275,"3609,08",12.0,16.0,12.0,19.0,,05777-100,Jardim São Luís,São Paulo,São Paulo,Rua Josefina Moretti
432883,2022,-23.6194350602468,-46.7536641290583,5,kilometer,325,"3600,07",17.0,17.0,14.0,20.0,,05755-090,Jardim Maria Duarte,São Paulo,São Paulo,
450698,2022,-23.5756324965659,-46.742192448698894,5,kilometer,215,"3592,0",7.0,7.0,7.0,9.0,,05363-010,Rio Pequeno,São Paulo,São Paulo,Rua Marinha de Moura Pimenta
463460,2022,-23.6173391040435,-46.773825359809294,5,kilometer,509,"3591,01",33.0,36.0,23.0,25.0,,06760-900,Jardim Pedro Gonçalves,Taboão da Serra,São Paulo,Rua Agueda Gonçalves
455459,2022,-23.6396992853123,-46.74296656040711,5,kilometer,426,"3576,25",13.0,14.0,19.0,20.0,,05777-100,Vila Andrade,São Paulo,São Paulo,Rua Francisco Xavier Cabral
450187,2022,-23.5996804162431,-46.7689269934012,5,kilometer,417,"3575,34",21.0,17.0,15.0,18.0,,06755-320,Jardim Guaraú,São Paulo,São Paulo,Rua Avelino Nogueira do Prado
432446,2022,-23.6319978892282,-46.76921434258671,5,kilometer,168,"3570,38",7.0,8.0,6.0,11.0,,05788-390,Campo Limpo,São Paulo,São Paulo,Rua Francisco de Holanda
458080,2022,-23.5993732359169,-46.746898461143296,5,kilometer,507,"3555,9",14.0,26.0,31.0,29.0,,05525-050,Vila Sônia,São Paulo,São Paulo,Avenida Pirajussara
432739,2022,-23.624693564983,-46.759627215012095,5,kilometer,686,"3552,0",48.0,50.0,32.0,40.0,,05757-200,Jardim Maria Duarte,São Paulo,São Paulo,
432731,2022,-23.6261185129382,-46.7544435450276,5,kilometer,656,"3538,21",31.0,53.0,64.0,42.0,,05755-150,Jardim Maria Duarte,São Paulo,São Paulo,
458176,2022,-23.6038686585768,-46.735172112734,5,kilometer,392,"3522,82",18.0,20.0,21.0,16.0,,05625-170,Vila Sônia,São Paulo,São Paulo,Rua Ladário Teixeira
458381,2022,-23.5970161917534,-46.7535022894654,5,kilometer,565,"3511,94",32.0,34.0,24.0,30.0,,05528-040,Vila Sônia,São Paulo,São Paulo,Rua Manoel Dias de Oliveira
432684,2022,-23.6363991476667,-46.74570947661471,5,kilometer,214,"3508,3",11.0,12.0,23.0,11.0,,05776-340,Campo Limpo,São Paulo,São Paulo,Rua Camasati
458085,2022,-23.5958521098326,-46.7364004844556,5,kilometer,320,"3502,47",3.0,9.0,11.0,12.0,,05626-000,Vila Sônia,São Paulo,São Paulo,Escadão da Praça
432542,2022,-23.6243377969102,-46.752832330932,5,kilometer,812,"3498,15",45.0,43.0,45.0,55.0,,05755-150,Jardim Maria Duarte,São Paulo,São Paulo,Rua Caranapatuba
432457,2022,-23.6298732645068,-46.7718490621356,5,kilometer,479,"3495,09",29.0,20.0,17.0,34.0,,05788-250,Campo Limpo,São Paulo,São Paulo,Rua Ivar Beckman
432555,2022,-23.6184784321263,-46.7523079386668,5,kilometer,740,"3493,82",22.0,32.0,40.0,39.0,,05755-090,Jardim Maria Duarte,São Paulo,São Paulo,Rua Caboclinho
463773,2022,-23.6297705808811,-46.7758298345731,5,kilometer,600,"3482,46",36.0,62.0,35.0,44.0,,06766-220,Parque Marabá,Taboão da Serra,São Paulo,
445674,2022,-23.6451115650461,-46.7479285055092,5,kilometer,228,"3482,34",18.0,9.0,13.0,14.0,,05777-100,Jardim São Luís,São Paulo,São Paulo,Rua Doutor Gabriel Costa
432540,2022,-23.6225065292887,-46.75530657766031,5,kilometer,437,"3473,77",11.0,23.0,22.0,29.0,,05755-150,Jardim Maria Duarte,São Paulo,São Paulo,Avenida Doutor Hugo Lacorte Vitale
463652,2022,-23.6004212936714,-46.7681819335462,5,kilometer,246,"3471,49",9.0,13.0,14.0,19.0,,06755-320,Jardim Monte Alegre,São Paulo,São Paulo,Rua Antônio Fazio Perri
458363,2022,-23.5985163907973,-46.75258086064191,5,kilometer,543,"3467,65",25.0,29.0,32.0,42.0,,05528-000,Vila Sônia,São Paulo,São Paulo,Rua Elias Acras
452355,2022,-23.6500409726781,-46.71521230898671,5,kilometer,577,"3458,88",20.0,25.0,22.0,34.0,,04755-060,Granja Julieta,São Paulo,São Paulo,Rua Gibraltar
432598,2022,-23.6317429371239,-46.7682927005149,5,kilometer,482,"3452,44",14.0,34.0,27.0,33.0,,05788-390,Campo Limpo,São Paulo,São Paulo,Rua Francisco Rayeu
463701,2022,-23.6010511844936,-46.755893740663694,5,kilometer,372,"3445,19",14.0,22.0,18.0,23.0,,06753-220,Parque Assunção,Taboão da Serra,São Paulo,Avenida Coripheu de Azevedo Marques
445616,2022,-23.6462573359881,-46.7433959800111,5,kilometer,605,"3438,99",30.0,31.0,44.0,40.0,,05841-160,Jardim São Luís,São Paulo,São Paulo,Rua Alaor Klein
458082,2022,-23.5927926325619,-46.7420885732462,5,kilometer,512,"3431,68",17.0,28.0,29.0,38.0,,05520-901,Vila Sônia,São Paulo,São Paulo,Rua Bernard de Soissons
463662,2022,-23.6026359007907,-46.7657098599216,5,kilometer,486,"3413,25",11.0,18.0,22.0,24.0,,06754-160,Jardim Monte Alegre,Taboão da Serra,São Paulo,Rua Catarina de Oliveira Moraes
458162,2022,-23.6021219956174,-46.7360744470783,5,kilometer,427,"3400,96",19.0,18.0,22.0,22.0,,05625-050,Ferreira,São Paulo,São Paulo,Rua Professor Alípio Dutra
463563,2022,-23.6152073858589,-46.764584772587,5,kilometer,304,"3393,1",18.0,18.0,22.0,14.0,,06764-340,Jardim Maria Rosa,Taboão da Serra,São Paulo,Rua Vicente Politano
432653,2022,-23.6369517185711,-46.7543867322448,5,kilometer,151,"3382,41",8.0,8.0,9.0,17.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Bernardo Correia Leitão
455443,2022,-23.6181595956081,-46.7458290518542,5,kilometer,695,"3380,61",41.0,39.0,44.0,42.0,,05749-300,Vila Andrade,São Paulo,São Paulo,Rua Antônio Garcia Moya
432885,2022,-23.6331640649743,-46.754560403341294,5,kilometer,172,"3379,76",9.0,10.0,13.0,14.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Cardodo Moreira
455645,2022,-23.6189621473325,-46.7453342561814,5,kilometer,440,"3372,98",24.0,16.0,30.0,25.0,,05749-300,Vila Andrade,São Paulo,São Paulo,Rua José Arzão
463947,2022,-23.6030630559288,-46.7690764518479,5,kilometer,798,"3371,77",33.0,55.0,41.0,57.0,,06755-390,Jardim Monte Alegre,Taboão da Serra,São Paulo,Rua Antônio Pestana
463561,2022,-23.6089927179346,-46.7625512617001,5,kilometer,584,"3359,19",16.0,28.0,34.0,27.0,,06763-270,Chácara Marapuí,Taboão da Serra,São Paulo,Rua José Maria Mamblona
432901,2022,-23.6184656485762,-46.758950758983694,5,kilometer,146,"3357,26",8.0,6.0,6.0,9.0,,05787-000,Jardim Maria Duarte,São Paulo,São Paulo,Rua Waldemar Tracchi
458095,2022,-23.5884339470001,-46.75436342100151,5,kilometer,597,"3353,92",34.0,39.0,37.0,32.0,,05577-200,Vila Sônia,São Paulo,São Paulo,Rua Basílio Levi
432460,2022,-23.6289558867977,-46.763910201858494,5,kilometer,649,"3346,57",29.0,32.0,28.0,21.0,,05757-200,Jardim Maria Duarte,São Paulo,São Paulo,Rua Desembargador Alceu Cordeiro Fernandes
432972,2022,-23.6444493589125,-46.7500030114442,5,kilometer,80,"3341,52",4.0,,,,,05780-390,Campo Limpo,São Paulo,São Paulo,Rua Padre Joaquim Correia de Almeida
445603,2022,-23.6507718821882,-46.7433797176702,5,kilometer,788,"3340,06",56.0,48.0,50.0,60.0,,05842-070,Jardim São Luís,São Paulo,São Paulo,Rua Doutor Luis Tavares da Cunha
463562,2022,-23.6152524617246,-46.765703121632704,5,kilometer,495,"3327,62",27.0,19.0,28.0,42.0,,06764-390,Jardim Maria Rosa,Taboão da Serra,São Paulo,Rua Elvira Teixeira Pinto
445835,2022,-23.6489382620383,-46.7478356824072,5,kilometer,278,"3319,45",9.0,18.0,8.0,8.0,,05846-410,Jardim São Luís,São Paulo,São Paulo,Rua Jacamar
432461,2022,-23.6285108849725,-46.762609406452,5,kilometer,840,"3314,31",45.0,43.0,49.0,52.0,,05757-200,Jardim Maria Duarte,São Paulo,São Paulo,Rua Eliane Araújo Neves
450086,2022,-23.5978271195209,-46.775383859348096,5,kilometer,292,"3311,51",12.0,23.0,16.0,15.0,,05547-030,Jardim Guaraú,São Paulo,São Paulo,Avenida Circular
445456,2022,-23.6512612693154,-46.737423084322494,5,kilometer,839,"3308,75",46.0,47.0,50.0,65.0,,05843-310,Jardim São Luís,São Paulo,São Paulo,
432721,2022,-23.6351336621611,-46.7665774664499,5,kilometer,398,"3298,95",22.0,26.0,23.0,27.0,,05761-200,Campo Limpo,São Paulo,São Paulo,Rua João Brasilino dos Santos
463667,2022,-23.6054496531686,-46.7569546223222,5,kilometer,302,"3297,84",16.0,22.0,20.0,23.0,,06754-220,Parque Assunção,Taboão da Serra,São Paulo,Rua das Camélias
432623,2022,-23.6218410523844,-46.7638553676834,5,kilometer,380,"3294,31",15.0,24.0,18.0,17.0,,05785-180,Jardim Maria Duarte,São Paulo,São Paulo,Rua Comendador Angelo Rinaldi
450266,2022,-23.5900143828323,-46.7604845924336,5,kilometer,92,"3279,68",3.0,5.0,10.0,4.0,,05528-290,Jardim Dracena,São Paulo,São Paulo,Rua Jacinto de Oliveira
463706,2022,-23.6029754274736,-46.7530392037238,5,kilometer,379,"3277,99",21.0,23.0,20.0,36.0,,06753-040,Centro,Taboão da Serra,São Paulo,Alameda Arlindo Farias
458331,2022,-23.5959040935997,-46.7387450506684,5,kilometer,238,"3275,51",10.0,9.0,15.0,12.0,,05520-100,Vila Sônia,São Paulo,São Paulo,Travessa Irmã Dolores Baldi
458297,2022,-23.5965326402117,-46.7421181194467,5,kilometer,148,"3273,45",6.0,4.0,6.0,6.0,,05520-200,Vila Sônia,São Paulo,São Paulo,Rua Nossa Senhora do Monte Serrat
447232,2022,-23.6112313077548,-46.72586064729649,5,kilometer,358,"3272,78",16.0,24.0,17.0,29.0,,05659-020,Morumbi,São Paulo,São Paulo,Rua Pasquale Gallupi
445575,2022,-23.654232544966,-46.7465894023196,5,kilometer,683,"3270,84",28.0,41.0,45.0,42.0,,05847-000,Jardim São Luís,São Paulo,São Paulo,Travessa Barromini
432611,2022,-23.6263875376019,-46.764935669237296,5,kilometer,170,"3266,82",4.0,4.0,8.0,10.0,,05757-200,Jardim Maria Duarte,São Paulo,São Paulo,Rua Eliane Araújo Neves
432553,2022,-23.6126885817621,-46.7554604138126,5,kilometer,634,"3264,16",31.0,34.0,49.0,53.0,,05752-590,Jardim Maria Duarte,São Paulo,São Paulo,Rua Doutor Nelson de Souza Campos
450777,2022,-23.5765587811924,-46.749780520219,5,kilometer,364,"3263,6",24.0,19.0,21.0,30.0,,05364-000,Rio Pequeno,São Paulo,São Paulo,Rua Luís Lopes Coelho
463705,2022,-23.6024755127647,-46.7540465842053,5,kilometer,444,"3257,13",28.0,23.0,25.0,27.0,,06753-150,Centro,Taboão da Serra,São Paulo,Rua Adolfo Lutz
445741,2022,-23.6457709634137,-46.7340361480746,5,kilometer,619,"3256,26",28.0,31.0,31.0,22.0,,05801-060,Jardim São Luís,São Paulo,São Paulo,Rua Mahamed Aguil
432952,2022,-23.6304959295882,-46.7489202402868,5,kilometer,710,"3249,06",37.0,55.0,42.0,45.0,,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Carlos Magalhães
432512,2022,-23.6242022759328,-46.7620654508432,5,kilometer,494,"3240,43",21.0,21.0,35.0,31.0,,05757-200,Jardim Maria Duarte,São Paulo,São Paulo,Rua Maria Isabel de Medeiros
432693,2022,-23.6189437242302,-46.7617230880878,5,kilometer,270,"3236,07",12.0,22.0,19.0,12.0,,05784-120,Jardim Maria Duarte,São Paulo,São Paulo,Rua Carubinha
458081,2022,-23.5975316643583,-46.7491146856557,5,kilometer,368,"3224,32",13.0,13.0,21.0,25.0,,05528-000,Vila Sônia,São Paulo,São Paulo,Rua Três
463409,2022,-23.6046287559101,-46.764617565067695,5,kilometer,527,"3217,36",18.0,27.0,34.0,22.0,,06764-160,Parque Assunção,Taboão da Serra,São Paulo,Rua Paulina Ortega
450809,2022,-23.5851475212049,-46.7562810061112,5,kilometer,459,"3215,64",19.0,25.0,23.0,27.0,,05564-000,Rio Pequeno,São Paulo,São Paulo,Rua Doutor Sampaio Freire
458170,2022,-23.5983856111563,-46.7507299980604,5,kilometer,420,"3185,53",18.0,15.0,16.0,25.0,,05528-000,Vila Sônia,São Paulo,São Paulo,Rua José Alves de Almeida
432452,2022,-23.6350613293079,-46.7601507453766,5,kilometer,589,"3177,34",30.0,38.0,57.0,35.0,,05767-330,Campo Limpo,São Paulo,São Paulo,Rua Antônio Caldas
455647,2022,-23.6220652419116,-46.7439980237266,5,kilometer,60,"3169,6",0.0,3.0,3.0,4.0,,05734-140,Vila Andrade,São Paulo,São Paulo,Rua João Simões de Souza
445461,2022,-23.6483670460455,-46.7519445629456,5,kilometer,599,"3162,03",15.0,24.0,19.0,21.0,,05780-390,Jardim São Luís,São Paulo,São Paulo,Rua Adelino de Magalhães
463695,2022,-23.5975032489929,-46.7608836696294,5,kilometer,476,"3154,92",25.0,19.0,26.0,28.0,,05528-200,Parque Assunção,Taboão da Serra,São Paulo,Rua Ana Maria da Conceição
450658,2022,-23.5765424035875,-46.751687959694095,5,kilometer,309,"3149,39",8.0,11.0,19.0,16.0,,05368-020,Rio Pequeno,São Paulo,São Paulo,Rua Doutor Nelson Cayres de Brito
445614,2022,-23.6465048709303,-46.7525033247076,5,kilometer,459,"3138,09",15.0,23.0,18.0,23.0,,05780-390,Jardim São Luís,São Paulo,São Paulo,Rua Miguel Melo
432591,2022,-23.636479249025,-46.743036218713,5,kilometer,640,"3132,13",25.0,37.0,37.0,38.0,,05776-340,Vila Andrade,São Paulo,São Paulo,Rua Maria José da Conceição
463694,2022,-23.5967411162669,-46.7614514127164,5,kilometer,487,"3129,48",20.0,27.0,36.0,28.0,,05528-200,Parque Assunção,Taboão da Serra,São Paulo,Rua Dasolina Ferlim Politano
463663,2022,-23.6010064793923,-46.7652785511234,5,kilometer,169,"3122,64",10.0,12.0,13.0,12.0,,06754-160,Jardim Monte Alegre,Taboão da Serra,São Paulo,Rua José Azzar
463664,2022,-23.6000496270085,-46.7639844788936,5,kilometer,652,"3112,59",29.0,43.0,42.0,55.0,,06755-020,Parque Assunção,Taboão da Serra,São Paulo,Rua Miquelina Tulio de Cristillo
463707,2022,-23.6032157499714,-46.75179313859631,5,kilometer,407,"3111,58",16.0,24.0,28.0,21.0,,06753-120,Centro,Taboão da Serra,São Paulo,Alameda Jerônimo Ferreira Menezes
445580,2022,-23.656541296783,-46.7388805367338,5,kilometer,438,"3109,26",22.0,27.0,31.0,30.0,,05844-000,Jardim São Luís,São Paulo,São Paulo,Rua Durval de Almeida Santana
458161,2022,-23.5993362085032,-46.7375417088948,5,kilometer,389,"3106,05",15.0,25.0,14.0,18.0,,05625-050,Ferreira,São Paulo,São Paulo,Rua José Ferreira da Rocha Filho
445626,2022,-23.6484395334621,-46.737859293589,5,kilometer,554,"3104,69",23.0,36.0,22.0,40.0,,05836-180,Jardim São Luís,São Paulo,São Paulo,Rua Manoel Capoto
445415,2022,-23.6566066718898,-46.741213441411,5,kilometer,414,"3100,32",13.0,21.0,14.0,32.0,,05844-000,Jardim São Luís,São Paulo,São Paulo,Rua Antônio Esper
463398,2022,-23.6105307067755,-46.777586177362,5,kilometer,609,"3089,4",33.0,36.0,34.0,42.0,,06757-020,Cidade Intercap,Taboão da Serra,São Paulo,Avenida Intercap
458118,2022,-23.5981140279726,-46.756266285396094,5,kilometer,499,"3089,35",23.0,24.0,29.0,34.0,,05527-000,Jardim Jussara,São Paulo,São Paulo,Rua Natal Pigassi
455322,2022,-23.6406847289333,-46.744301078519904,5,kilometer,637,"3088,28",19.0,35.0,30.0,38.0,,05777-100,Vila Andrade,São Paulo,São Paulo,Rua J. Tenreiro
458334,2022,-23.6132932914817,-46.7496442205979,5,kilometer,365,"3086,38",18.0,20.0,35.0,26.0,,05750-000,Ferreira,São Paulo,São Paulo,Rua Doutor Rabelo do Amaral
450147,2022,-23.5884737657738,-46.7618571111711,5,kilometer,339,"3084,51",10.0,18.0,22.0,20.0,,05528-290,Jardim Dracena,São Paulo,São Paulo,Rua Estevão Rovira
432906,2022,-23.6234937650858,-46.76483212559911,5,kilometer,396,"3071,86",10.0,26.0,34.0,23.0,,05785-180,Jardim Maria Duarte,São Paulo,São Paulo,Rua Monsenhor Luis Gonzaga Almeida
