id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP,Bairro,Cidade,UF,Logradouro,renda_sm,cluster
447250,2022,-23.6129959667133,-46.7079656384267,5,kilometer,203.0,15670.0,3.0,12.0,5.0,5.0,25,05650-001,Morumbi,São Paulo,São Paulo,Rua José de Cristo Moreira,11.355072463768115,0
447251,2022,-23.6119260168721,-46.7050571656752,5,kilometer,326.0,11620.31,17.0,15.0,11.0,9.0,52,05684-080,Morumbi,São Paulo,São Paulo,Avenida Barão de Monte Mor,8.420514492753624,0
447252,2022,-23.611489826723,-46.7075240528234,5,kilometer,315.0,20505.31,9.0,12.0,9.0,14.0,44,05684-080,Morumbi,São Paulo,São Paulo,Rua Américo Alves Pereira Filho,14.858920289855073,0
447253,2022,-23.6095991210592,-46.70861503462729,5,kilometer,513.0,13448.67,14.0,29.0,26.0,28.0,97,05688-021,Morumbi,São Paulo,São Paulo,,9.74541304347826,0
447254,2022,-23.6091873190206,-46.7059147561326,5,kilometer,166.0,12894.24,10.0,3.0,10.0,5.0,28,05684-080,Morumbi,São Paulo,São Paulo,Avenida Barão de Melgaco,9.343652173913043,0
447256,2022,-23.6050577937037,-46.7012901337342,5,kilometer,218.0,22498.46,13.0,11.0,7.0,3.0,34,05684-000,Morumbi,São Paulo,São Paulo,Rua Pedro Avancine,16.303231884057972,3
447258,2022,-23.5985304250261,-46.6988958497058,5,kilometer,266.0,36209.01,15.0,17.0,18.0,14.0,64,05676-120,Cidade Jardim,São Paulo,São Paulo,Rua Armando Petrella,26.238413043478264,3
447259,2022,-23.5983063468912,-46.697861609769,5,kilometer,285.0,39025.42,14.0,19.0,17.0,10.0,60,05676-120,Cidade Jardim,São Paulo,São Paulo,Marginal Pinheiros (Local),28.279289855072463,3
447260,2022,-23.5993342301657,-46.6978788246703,5,kilometer,202.0,33625.12,5.0,8.0,23.0,19.0,55,05676-120,Cidade Jardim,São Paulo,São Paulo,Marginal Pinheiros (Local),24.36602898550725,3
447271,2022,-23.5918691648679,-46.71011229144,5,kilometer,213.0,23781.71,,,9.0,,9,05615-050,Cidade Jardim,São Paulo,São Paulo,Rua Olegário Mariano,17.233123188405795,3
447279,2022,-23.5940254366891,-46.7041656513931,5,kilometer,200.0,26238.12,8.0,6.0,4.0,11.0,29,05651-001,Cidade Jardim,São Paulo,São Paulo,Rua Wilton Paes de Almeida,19.013130434782607,3
447280,2022,-23.5968038412571,-46.706313011663,5,kilometer,186.0,15804.72,4.0,12.0,9.0,11.0,36,05651-001,Cidade Jardim,São Paulo,São Paulo,Rua Ícaro Sydow,11.452695652173913,0
447281,2022,-23.5952637930235,-46.696203926430094,5,kilometer,153.0,24302.81,4.0,4.0,11.0,7.0,26,04571-030,Cidade Jardim,São Paulo,São Paulo,Rua Padre José Griecco,17.610731884057973,3
447282,2022,-23.5921011313398,-46.701562512038,5,kilometer,204.0,24384.49,,8.0,6.0,11.0,25,05670-000,Cidade Jardim,São Paulo,São Paulo,Rua dos Cravos,17.669920289855074,3
447283,2022,-23.5961269813356,-46.701992728059295,5,kilometer,174.0,23186.05,4.0,,7.0,10.0,21,05676-120,Cidade Jardim,São Paulo,São Paulo,Rua das Zinias,16.801485507246376,3
447289,2022,-23.6028858306043,-46.71596900539431,5,kilometer,331.0,18319.26,10.0,20.0,18.0,15.0,63,05650-905,Morumbi,São Paulo,São Paulo,Rua Comendador Elias Jafet,13.274826086956521,0
447290,2022,-23.6015422436335,-46.7165315976372,5,kilometer,261.0,17295.93,7.0,5.0,0.0,7.0,19,05653-070,Morumbi,São Paulo,São Paulo,Rua Rubens do Amaral,12.533282608695652,0
447291,2022,-23.6016639972749,-46.7177427063942,5,kilometer,329.0,13274.49,6.0,3.0,,14.0,23,05653-070,Morumbi,São Paulo,São Paulo,Avenida Padre Lebret,9.619195652173913,0
447292,2022,-23.607997677347,-46.7010288570976,5,kilometer,422.0,2360.76,27.0,33.0,44.0,37.0,141,05684-000,Morumbi,São Paulo,São Paulo,,1.7106956521739132,2
447293,2022,-23.6077451671558,-46.7014390682849,5,kilometer,1005.0,2098.48,77.0,78.0,91.0,100.0,346,05684-000,Morumbi,São Paulo,São Paulo,Rua Conde de Itaguaí,1.5206376811594202,1
447296,2022,-23.6076629804561,-46.7233849115286,5,kilometer,823.0,1693.96,53.0,70.0,69.0,79.0,271,05659-020,Morumbi,São Paulo,São Paulo,Rua Ernest Renan,1.2275072463768115,1
447297,2022,-23.6082918129767,-46.7226028684733,5,kilometer,202.0,1430.63,10.0,17.0,10.0,4.0,41,05658-070,Morumbi,São Paulo,São Paulo,Rua Avelino Pinho Mellão,1.0366884057971015,2
447298,2022,-23.6025206072875,-46.703803461102304,5,kilometer,357.0,28390.91,11.0,14.0,22.0,19.0,66,05684-000,Cidade Jardim,São Paulo,São Paulo,Rua Tanhacu,20.5731231884058,3
447299,2022,-23.5968511910776,-46.7161765477152,5,kilometer,276.0,14533.53,4.0,8.0,7.0,9.0,28,05651-001,Morumbi,São Paulo,São Paulo,Rua Coronel Luis Tenório de Brito,10.53154347826087,0
447301,2022,-23.5910377891918,-46.704610740754,5,kilometer,164.0,23500.09,,6.0,6.0,23.0,35,05425-070,Cidade Jardim,São Paulo,São Paulo,Rua Doutor João Neves Neto,17.02905072463768,3
447303,2022,-23.6078359771016,-46.7027582598866,5,kilometer,506.0,2383.25,36.0,28.0,45.0,60.0,169,05684-000,Morumbi,São Paulo,São Paulo,Rua Barão de Castro Lima,1.7269927536231884,2
447304,2022,-23.6077169898002,-46.7034372987055,5,kilometer,422.0,13009.04,17.0,15.0,26.0,26.0,84,05684-000,Morumbi,São Paulo,São Paulo,Rua Barão de Castro Lima,9.426840579710145,0
447307,2022,-23.6066591191565,-46.7009763090398,5,kilometer,414.0,13890.78,,5.0,,,5,05684-000,Morumbi,São Paulo,São Paulo,Rua César Vallejo,10.065782608695653,0
447308,2022,-23.6059529218509,-46.7006016887625,5,kilometer,635.0,22632.68,14.0,40.0,52.0,41.0,147,04578-000,Morumbi,São Paulo,São Paulo,Rua São Paulo Antigo,16.40049275362319,3
447309,2022,-23.6025756821063,-46.6996354321454,5,kilometer,529.0,30590.3,22.0,40.0,51.0,34.0,147,05676-120,Morumbi,São Paulo,São Paulo,Rua Francisco Rebôlo,22.166884057971014,3
447311,2022,-23.6029641397439,-46.69975298681,5,kilometer,506.0,1616.2,34.0,51.0,37.0,44.0,166,05676-120,Morumbi,São Paulo,São Paulo,Rua Francisco Rebôlo,1.1711594202898552,2
447312,2022,-23.601725098501,-46.6995976590562,5,kilometer,,,,,,,0,05676-120,Cidade Jardim,São Paulo,São Paulo,Rua Armando Petrella,,
447313,2022,-23.6009067282929,-46.6991194121479,5,kilometer,91.0,1517.86,8.0,5.0,9.0,11.0,33,05676-120,Morumbi,São Paulo,São Paulo,Rua Francisco Rebôlo,1.0998985507246377,2
447314,2022,-23.6016204341445,-46.7068075111177,5,kilometer,266.0,26389.88,5.0,12.0,8.0,22.0,47,05650-905,Cidade Jardim,São Paulo,São Paulo,Rua Pascoal Leite,19.123101449275364,3
452135,2022,-23.6403037152452,-46.6962366969829,5,kilometer,436.0,16268.17,25.0,32.0,32.0,17.0,106,04738-000,Santo Amaro,São Paulo,São Paulo,Rua Marechal Deodoro,11.788528985507247,0
452136,2022,-23.6371074711617,-46.6990236460976,5,kilometer,462.0,8813.96,11.0,20.0,23.0,24.0,78,04702-002,Santo Amaro,São Paulo,São Paulo,Rua Verbo Divino,6.386927536231884,2
452137,2022,-23.6362053482092,-46.6968826125734,5,kilometer,571.0,10410.23,20.0,12.0,17.0,36.0,85,04717-000,Granja Julieta,São Paulo,São Paulo,Rua Alexandre Dumas,7.543644927536231,0
452138,2022,-23.6434302108325,-46.6958883723848,5,kilometer,409.0,9333.49,20.0,18.0,23.0,21.0,82,04739-040,Santo Amaro,São Paulo,São Paulo,Rua Madre Maria da Conceição Pinto,6.763398550724638,0
452139,2022,-23.6435296381673,-46.705235244012,5,kilometer,568.0,9655.0,28.0,32.0,17.0,19.0,96,04725-020,Santo Amaro,São Paulo,São Paulo,Rua Ângelo Tanchella,6.996376811594203,0
452140,2022,-23.6370525889957,-46.7040894784166,5,kilometer,518.0,16863.88,11.0,16.0,20.0,30.0,77,04719-001,Granja Julieta,São Paulo,São Paulo,Rua Pires de Oliveira,12.220202898550726,0
452141,2022,-23.6389938239657,-46.6888327208973,5,kilometer,384.0,14819.18,8.0,9.0,19.0,27.0,63,04641-000,Chácara Flora,São Paulo,São Paulo,Rua Alberto Hodge,10.738536231884058,0
452142,2022,-23.6470089877427,-46.6960762910476,5,kilometer,514.0,16483.87,13.0,26.0,31.0,22.0,92,04739-040,Jardim Santo Amaro,São Paulo,São Paulo,Rua Nove de Julho,11.944833333333333,0
452143,2022,-23.6513205526308,-46.6956744120646,5,kilometer,465.0,14273.29,12.0,10.0,25.0,23.0,70,04741-140,Jardim Santo Amaro,São Paulo,São Paulo,Rua Caraúbas,10.342963768115943,0
452144,2022,-23.6536484718244,-46.6976896488431,5,kilometer,497.0,7330.5,14.0,22.0,29.0,24.0,89,04742-090,Jardim Santo Amaro,São Paulo,São Paulo,Rua Padre José de Anchieta,5.3119565217391305,2
452145,2022,-23.6508616523436,-46.7020500859595,5,kilometer,401.0,10989.84,21.0,12.0,14.0,15.0,62,04743-030,Santo Amaro,São Paulo,São Paulo,Rua Isabel Schimidt,7.963652173913044,0
452146,2022,-23.6462506108505,-46.7136889557939,5,kilometer,348.0,4872.04,13.0,19.0,14.0,18.0,64,04755-060,Santo Amaro,São Paulo,São Paulo,Rua Jupi,3.530463768115942,2
452147,2022,-23.6442826220346,-46.7103075283752,5,kilometer,439.0,12711.33,19.0,16.0,23.0,25.0,83,04724-001,Granja Julieta,São Paulo,São Paulo,Rua César Ladeira,9.211108695652173,0
452148,2022,-23.6417544979346,-46.7116873560457,5,kilometer,615.0,6186.84,25.0,34.0,36.0,24.0,119,04726-001,Granja Julieta,São Paulo,São Paulo,Avenida João Carlos da Silva Borges,4.483217391304348,1
452149,2022,-23.6386466989101,-46.7119277926108,5,kilometer,590.0,4942.92,16.0,19.0,25.0,16.0,76,04726-001,Granja Julieta,São Paulo,São Paulo,Rua Baldomero Girbal Cortada,3.581826086956522,1
452150,2022,-23.6342166489882,-46.7086235572076,5,kilometer,792.0,23468.64,37.0,53.0,50.0,49.0,189,04719-050,Granja Julieta,São Paulo,São Paulo,,17.006260869565217,3
452151,2022,-23.6324983757258,-46.7005091528979,5,kilometer,502.0,13631.64,20.0,27.0,20.0,21.0,88,04717-001,Chácara Santo Antônio,São Paulo,São Paulo,Rua Américo Brasiliense,9.878,0
452152,2022,-23.6314771928309,-46.698985649568,5,kilometer,298.0,3649.84,6.0,14.0,7.0,24.0,51,04714-000,Chácara Santo Antônio,São Paulo,São Paulo,Rua Pires de Oliveira,2.6448115942028987,2
452153,2022,-23.6276740640279,-46.6945692755715,5,kilometer,551.0,11744.35,23.0,24.0,21.0,15.0,83,04710-010,Chácara Santo Antônio,São Paulo,São Paulo,Rua Thomas Deloney,8.510398550724638,0
452154,2022,-23.6279316154475,-46.6923992779862,5,kilometer,240.0,9255.31,6.0,9.0,6.0,6.0,27,04710-010,Jardim Petrópolis,São Paulo,São Paulo,Rua Caiçara,6.706746376811594,2
452155,2022,-23.628111060289,-46.6912478851056,5,kilometer,477.0,8611.48,14.0,10.0,16.0,19.0,59,04707-060,Jardim Petrópolis,São Paulo,São Paulo,Rua João Rodrigues Machado,6.2402028985507245,2
452156,2022,-23.6273779800834,-46.6904147732894,5,kilometer,437.0,10413.89,5.0,14.0,7.0,18.0,44,04707-060,Jardim Petrópolis,São Paulo,São Paulo,Travessa Libera Rivelino,7.546297101449275,0
452157,2022,-23.6329825845853,-46.6819404157838,5,kilometer,404.0,9822.96,21.0,27.0,29.0,24.0,101,04623-050,Jardim Petrópolis,São Paulo,São Paulo,Rua Bolivar,7.118086956521738,0
452158,2022,-23.6500551109567,-46.6909839458491,5,kilometer,113.0,18510.55,,3.0,8.0,6.0,17,04748-000,Jardim Santo Amaro,São Paulo,São Paulo,Rua 2,13.413442028985507,0
452159,2022,-23.6579789941233,-46.7051533792932,5,kilometer,487.0,4182.27,16.0,14.0,25.0,14.0,69,04746-000,Jardim Santo Amaro,São Paulo,São Paulo,Rua Maria Almeida do Prado,3.030630434782609,2
452160,2022,-23.6537261345606,-46.7125669734271,5,kilometer,443.0,4683.18,19.0,15.0,21.0,19.0,74,04752-005,Santo Amaro,São Paulo,São Paulo,Rua Amador Bueno,3.393608695652174,2
452161,2022,-23.6513882055361,-46.7110384528966,5,kilometer,399.0,3714.15,12.0,18.0,19.0,23.0,72,04752-005,Santo Amaro,São Paulo,São Paulo,Avenida Mário Lopes Leão,2.691413043478261,2
452162,2022,-23.6416875880885,-46.7157264812,5,kilometer,409.0,4011.6,13.0,11.0,14.0,21.0,59,04727-001,Granja Julieta,São Paulo,São Paulo,Avenida Arquiteto Carlos Bratke,2.90695652173913,2
452163,2022,-23.6332109750903,-46.710723293987,5,kilometer,300.0,5781.47,7.0,11.0,11.0,8.0,37,04719-040,Granja Julieta,São Paulo,São Paulo,Avenida Cecília Lottenberg,4.189471014492754,2
452164,2022,-23.6303561307856,-46.7037347635092,5,kilometer,381.0,8900.37,17.0,24.0,14.0,19.0,74,04715-004,Chácara Santo Antônio,São Paulo,São Paulo,Rua Américo Brasiliense,6.44954347826087,2
452165,2022,-23.6286089784369,-46.7031578631434,5,kilometer,447.0,4900.89,11.0,19.0,13.0,13.0,56,04713-001,Chácara Santo Antônio,São Paulo,São Paulo,Rua da Paz,3.5513695652173913,2
452166,2022,-23.6470741386591,-46.678041079709,5,kilometer,452.0,19443.38,14.0,11.0,14.0,27.0,66,04626-000,Chácara Monte Alegre,São Paulo,São Paulo,,14.08940579710145,0
452167,2022,-23.6449459862978,-46.6792203366347,5,kilometer,596.0,18201.42,25.0,28.0,26.0,35.0,114,04645-000,Chácara Monte Alegre,São Paulo,São Paulo,Rua João Otávio dos Santos,13.189434782608695,0
452168,2022,-23.6492543881781,-46.6777412142085,5,kilometer,624.0,13683.77,28.0,24.0,37.0,33.0,122,04626-000,Chácara Monte Alegre,São Paulo,São Paulo,Rua Mapuá,9.915775362318842,0
452169,2022,-23.6523626423024,-46.6884522517719,5,kilometer,25.0,8642.86,,3.0,0.0,3.0,6,04748-000,Chácara Flora,São Paulo,São Paulo,Avenida Washington Luís,6.262942028985508,2
452170,2022,-23.6586313948879,-46.7073159550752,5,kilometer,459.0,4379.45,16.0,16.0,15.0,26.0,73,04795-100,Jardim Santo Amaro,São Paulo,São Paulo,Rua Ângelo Herrero,3.173514492753623,2
452171,2022,-23.657266402921,-46.71130070099991,5,kilometer,724.0,8064.41,18.0,33.0,29.0,29.0,109,04746-000,Jardim Santo Amaro,São Paulo,São Paulo,Avenida Padre José Maria,5.843775362318841,1
452172,2022,-23.6558169003595,-46.7145638309388,5,kilometer,560.0,6189.16,24.0,23.0,16.0,15.0,78,04753-060,Santo Amaro,São Paulo,São Paulo,Rua Licínio Maragliano,4.484898550724638,1
452173,2022,-23.6458948815604,-46.718962099549,5,kilometer,511.0,5150.77,9.0,15.0,20.0,24.0,68,04757-000,Santo Amaro,São Paulo,São Paulo,Rua Doutor José de Sá,3.7324420289855076,2
452174,2022,-23.6264125925793,-46.708715173287,5,kilometer,362.0,5149.9,23.0,7.0,16.0,17.0,63,04713-002,Chácara Santo Antônio,São Paulo,São Paulo,Rua Antônio das Chagas,3.7318115942028984,2
452175,2022,-23.6447191759704,-46.6979803778101,5,kilometer,353.0,12493.98,11.0,17.0,20.0,24.0,72,04736-001,Jardim Santo Amaro,São Paulo,São Paulo,Rua Comendador Elias Zarzur,9.053608695652173,0
452176,2022,-23.6468698760675,-46.701370536667,5,kilometer,512.0,10630.39,20.0,31.0,41.0,31.0,123,04735-001,Santo Amaro,São Paulo,São Paulo,Rua São Benedito,7.703181159420289,0
452177,2022,-23.6465778574725,-46.7026694940195,5,kilometer,548.0,17203.39,38.0,44.0,48.0,43.0,173,04750-001,Santo Amaro,São Paulo,São Paulo,Rua Doutor Antônio Bento,12.46622463768116,0
452178,2022,-23.6318861222501,-46.7053694891998,5,kilometer,439.0,13183.25,16.0,16.0,18.0,15.0,65,04717-003,Chácara Santo Antônio,São Paulo,São Paulo,Rua Alexandre Dumas,9.553079710144928,0
452179,2022,-23.6551502250652,-46.6937404291385,5,kilometer,546.0,29968.29,24.0,36.0,41.0,47.0,148,04662-901,Jardim Santo Amaro,São Paulo,São Paulo,Rua Leme do Prado,21.716152173913045,3
452180,2022,-23.6557170896606,-46.6962040756486,5,kilometer,480.0,12708.04,19.0,29.0,37.0,29.0,114,04747-901,Jardim Santo Amaro,São Paulo,São Paulo,Rua Borba Gato,9.20872463768116,0
452181,2022,-23.6394042376018,-46.7149568432886,5,kilometer,536.0,15141.71,38.0,70.0,49.0,21.0,178,04729-060,Granja Julieta,São Paulo,São Paulo,Avenida Arquiteto Carlos Bratke,10.972253623188406,0
452182,2022,-23.6307559090931,-46.7009914413136,5,kilometer,194.0,8822.92,4.0,5.0,7.0,4.0,20,04714-001,Chácara Santo Antônio,São Paulo,São Paulo,Rua Pedroso de Camargo,6.393420289855072,2
452183,2022,-23.6379444741083,-46.6871128511214,5,kilometer,504.0,14886.02,15.0,23.0,42.0,28.0,108,04701-000,Jardim dos Estados,São Paulo,São Paulo,Rua Carlo Rainaldi,10.786971014492753,0
452184,2022,-23.6413139931097,-46.7134370078275,5,kilometer,463.0,4962.33,26.0,22.0,28.0,24.0,100,04727-001,Granja Julieta,São Paulo,São Paulo,Rua Albino Boldasso Gabril,3.595891304347826,2
452185,2022,-23.633897097155,-46.7067474293875,5,kilometer,762.0,28266.39,35.0,79.0,66.0,63.0,243,04719-001,Granja Julieta,São Paulo,São Paulo,Rua Verbo Divino,20.482891304347827,3
452186,2022,-23.6321645968836,-46.7019326177542,5,kilometer,431.0,8549.01,12.0,9.0,8.0,10.0,39,04717-001,Chácara Santo Antônio,São Paulo,São Paulo,Rua Pedroso de Camargo,6.194934782608696,2
452187,2022,-23.6292811925872,-46.693363701704,5,kilometer,678.0,15133.14,35.0,42.0,35.0,39.0,151,04708-001,Jardim Petrópolis,São Paulo,São Paulo,Rua Cancioneiro de Évora,10.96604347826087,0
452188,2022,-23.6336502109599,-46.7139879835044,5,kilometer,272.0,9853.21,5.0,5.0,5.0,,15,04726-220,Granja Julieta,São Paulo,São Paulo,Rua Doutor Samuel de Casto Neves,7.140007246376811,2
452189,2022,-23.6341477796299,-46.7145691422873,5,kilometer,501.0,39839.35,40.0,54.0,39.0,39.0,172,04726-220,Granja Julieta,São Paulo,São Paulo,Rua Luís Correia de Melo,28.869094202898548,3
452190,2022,-23.6345553469211,-46.7150273179438,5,kilometer,710.0,21262.66,44.0,64.0,78.0,40.0,226,04726-220,Granja Julieta,São Paulo,São Paulo,Rua Luiz Seráphico Júnior,15.40772463768116,0
452191,2022,-23.6415458925511,-46.6769854429821,5,kilometer,488.0,10534.53,13.0,19.0,22.0,23.0,77,04646-000,Chácara Monte Alegre,São Paulo,São Paulo,Rua Guilherme Asbahr Neto,7.633717391304348,0
452192,2022,-23.6440720213197,-46.6747975665084,5,kilometer,410.0,8526.29,12.0,19.0,17.0,19.0,67,04646-000,Chácara Monte Alegre,São Paulo,São Paulo,Rua Jacatirão,6.178471014492755,2
452193,2022,-23.6439057686404,-46.7135649031797,5,kilometer,640.0,4361.49,23.0,28.0,24.0,33.0,108,04727-001,Granja Julieta,São Paulo,São Paulo,Rua Joaquim dos Reis,3.1605,1
452194,2022,-23.6408566243873,-46.6975971246809,5,kilometer,402.0,11368.74,18.0,23.0,16.0,21.0,78,04738-000,Santo Amaro,São Paulo,São Paulo,Avenida Adolfo Pinheiro,8.238217391304348,0
452195,2022,-23.6434924852426,-46.6928946187918,5,kilometer,544.0,18914.85,23.0,45.0,36.0,37.0,141,04739-040,Jardim Santo Amaro,São Paulo,São Paulo,Rua Conde D'Eu,13.70641304347826,0
452196,2022,-23.6515576874698,-46.6982275728462,5,kilometer,418.0,9219.09,11.0,15.0,8.0,20.0,54,04741-001,Jardim Santo Amaro,São Paulo,São Paulo,Rua Santa Zoé,6.6805,0
452197,2022,-23.6514213403487,-46.7011185040494,5,kilometer,473.0,3734.37,13.0,21.0,36.0,30.0,100,04743-030,Jardim Santo Amaro,São Paulo,São Paulo,Rua Comendador Elias Zarzur,2.7060652173913042,2
452198,2022,-23.6401673559529,-46.714511020394,5,kilometer,541.0,19016.1,42.0,50.0,46.0,35.0,173,04727-001,Granja Julieta,São Paulo,São Paulo,Rua do Carreiro de Pedra,13.779782608695651,0
452199,2022,-23.6552797077644,-46.696627965247,5,kilometer,451.0,15819.34,20.0,29.0,30.0,33.0,112,04747-901,Jardim Santo Amaro,São Paulo,São Paulo,Rua Borba Gato,11.463289855072464,0
452200,2022,-23.6508175431572,-46.6928733073438,5,kilometer,400.0,26006.1,15.0,31.0,38.0,25.0,109,04748-000,Jardim Santo Amaro,São Paulo,São Paulo,Rua 2,18.845,3
452201,2022,-23.6272820582555,-46.6965329477031,5,kilometer,420.0,14946.78,19.0,23.0,18.0,31.0,91,04709-110,Chácara Santo Antônio,São Paulo,São Paulo,Rua Doutor José Áureo Bustamante,10.831000000000001,0
452202,2022,-23.6321094796647,-46.70328980144951,5,kilometer,306.0,7501.09,8.0,5.0,15.0,11.0,39,04717-003,Chácara Santo Antônio,São Paulo,São Paulo,Rua Alexandre Dumas,5.435572463768116,2
452203,2022,-23.640150922588,-46.7121205273227,5,kilometer,183.0,12541.54,6.0,16.0,10.0,6.0,38,04727-001,Granja Julieta,São Paulo,São Paulo,Rua Clarence,9.088072463768116,0
452204,2022,-23.6260760279044,-46.7067063272768,5,kilometer,630.0,22089.24,50.0,64.0,44.0,27.0,185,04713-002,Chácara Santo Antônio,São Paulo,São Paulo,Rua José Guerra,16.006695652173914,3
452205,2022,-23.6355038086886,-46.71574492665,5,kilometer,562.0,21530.96,40.0,58.0,35.0,26.0,159,04730-990,Granja Julieta,São Paulo,São Paulo,Avenida Professor Alceu Maynard Araújo,15.602144927536232,0
452206,2022,-23.6279071053975,-46.708767549548,5,kilometer,680.0,14707.05,52.0,56.0,50.0,33.0,191,04717-004,Chácara Santo Antônio,São Paulo,São Paulo,Rua Fernandes Moreira,10.657282608695652,0
452207,2022,-23.6442826236113,-46.7010365483476,5,kilometer,260.0,6480.8,18.0,14.0,9.0,4.0,45,04750-001,Santo Amaro,São Paulo,São Paulo,Rua Doutor Antônio Bento,4.696231884057971,2
452208,2022,-23.6454657337932,-46.7001239294175,5,kilometer,493.0,14084.46,12.0,28.0,24.0,20.0,84,04739-010,Santo Amaro,São Paulo,São Paulo,Rua Nove de Julho,10.206130434782608,0
452209,2022,-23.6411677686451,-46.7024831731388,5,kilometer,350.0,11857.5,11.0,19.0,19.0,28.0,77,04722-000,Santo Amaro,São Paulo,São Paulo,Rua Professor Gastão Strang,8.592391304347826,0
452210,2022,-23.6430386384211,-46.7018305090766,5,kilometer,271.0,11480.74,8.0,11.0,15.0,11.0,45,04724-000,Santo Amaro,São Paulo,São Paulo,Avenida João Dias,8.319376811594204,0
452211,2022,-23.638242608237,-46.7016492359769,5,kilometer,294.0,17051.99,11.0,13.0,12.0,20.0,56,04719-000,Santo Amaro,São Paulo,São Paulo,Rua São Mateus,12.356514492753625,0
452212,2022,-23.6385673647295,-46.6991177756991,5,kilometer,370.0,15941.42,19.0,8.0,13.0,21.0,61,04702-002,Santo Amaro,São Paulo,São Paulo,Rua Dona Eponina Afonseca,11.551753623188405,0
452213,2022,-23.6364076863654,-46.69069672702889,5,kilometer,393.0,11806.53,14.0,11.0,21.0,25.0,71,04604-001,Jardim dos Estados,São Paulo,São Paulo,Rua da Paz,8.555456521739131,0
