id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP
452279,2022,-23.6382064458221,-46.7189783972076,5,kilometer,644.0,"16838,46",64.0,82.0,31.0,15.0,192,04727-002
452280,2022,-23.6368117701241,-46.7143109707286,5,kilometer,279.0,"15919,4",13.0,17.0,,12.0,42,04726-001
452281,2022,-23.6293472075376,-46.7106748043087,5,kilometer,,,,,,,0,04726-170
452282,2022,-23.6316926883765,-46.7126811757867,5,kilometer,101.0,"7581,52",6.0,,,,6,04719-040
452283,2022,-23.6243973983188,-46.7038112977384,5,kilometer,,,,,,,0,04794-000
452284,2022,-23.624928705256,-46.6975643836723,5,kilometer,42.0,"5805,32",0.0,0.0,0.0,,0,04710-190
452285,2022,-23.6275067289772,-46.7013313838268,5,kilometer,77.0,"3665,69",3.0,,3.0,3.0,9,04709-110
452286,2022,-23.6258140821986,-46.6994630637192,5,kilometer,332.0,"6767,58",6.0,5.0,10.0,10.0,31,04709-210
452287,2022,-23.6260193525961,-46.7012015941563,5,kilometer,337.0,"13858,78",15.0,3.0,3.0,7.0,28,04709-210
452288,2022,-23.6440620962288,-46.6832745384847,5,kilometer,281.0,"17541,02",5.0,8.0,18.0,27.0,58,04645-000
452289,2022,-23.649029578172,-46.6845460900163,5,kilometer,307.0,"21378,14",13.0,19.0,15.0,15.0,62,04748-000
452290,2022,-23.6606373739849,-46.707273063762,5,kilometer,426.0,"11830,24",29.0,16.0,19.0,16.0,80,04795-100
452291,2022,-23.6607520043787,-46.7067645205177,5,kilometer,437.0,11858,40.0,16.0,22.0,10.0,88,04795-100
452292,2022,-23.6568085320822,-46.717137003819104,5,kilometer,515.0,"5707,56",19.0,15.0,17.0,20.0,71,04753-060
452294,2022,-23.6510495913344,-46.7174003554866,5,kilometer,375.0,"5545,47",7.0,14.0,7.0,12.0,40,04755-070
452295,2022,-23.6512780509528,-46.7186124214828,5,kilometer,554.0,"14652,39",38.0,54.0,36.0,31.0,159,04755-070
452296,2022,-23.6521261811506,-46.7180891172092,5,kilometer,628.0,"14438,28",74.0,44.0,43.0,20.0,181,04755-070
452297,2022,-23.651720617128,-46.7193279247634,5,kilometer,518.0,"17517,23",64.0,39.0,18.0,17.0,138,04757-000
452298,2022,-23.6525666706937,-46.7188223106034,5,kilometer,671.0,"19598,58",79.0,52.0,45.0,28.0,204,04753-060
452299,2022,-23.6520682676257,-46.7200902457314,5,kilometer,552.0,"12812,76",41.0,22.0,14.0,16.0,93,04757-000
452301,2022,-23.6468626578924,-46.7204405261783,5,kilometer,572.0,"5489,06",21.0,14.0,11.0,17.0,63,04757-000
452303,2022,-23.6489324528284,-46.72122424714191,5,kilometer,507.0,"13811,73",36.0,30.0,18.0,12.0,96,04757-000
452304,2022,-23.6410139546187,-46.721187004712,5,kilometer,167.0,"3973,29",4.0,6.0,8.0,10.0,28,04727-002
452306,2022,-23.6435925675772,-46.7169080863634,5,kilometer,267.0,"4254,91",11.0,11.0,12.0,13.0,47,04727-001
452307,2022,-23.641944619891,-46.7204511971875,5,kilometer,705.0,"15649,11",64.0,53.0,32.0,25.0,174,04727-002
452308,2022,-23.6325960459759,-46.7145706840997,5,kilometer,157.0,"4718,27",6.0,9.0,5.0,6.0,26,04726-220
452309,2022,-23.6330206841231,-46.7140603912435,5,kilometer,508.0,"7286,32",17.0,18.0,20.0,21.0,76,04726-220
452310,2022,-23.6487895581386,-46.7026563371094,5,kilometer,501.0,"12735,55",29.0,29.0,33.0,15.0,106,04735-000
452311,2022,-23.6533382290952,-46.6955701871298,5,kilometer,397.0,"7272,03",15.0,15.0,11.0,13.0,54,04741-140
452313,2022,-23.6566785758566,-46.7133765889534,5,kilometer,478.0,"6984,69",16.0,16.0,18.0,19.0,69,04753-160
452315,2022,-23.6389890980613,-46.683295233554,5,kilometer,403.0,"15626,16",16.0,15.0,23.0,17.0,71,04636-001
452316,2022,-23.6425865927235,-46.6872492109669,5,kilometer,400.0,"12923,76",10.0,20.0,27.0,30.0,87,04641-000
452317,2022,-23.6266214826515,-46.6932387337098,5,kilometer,267.0,"15353,26",7.0,3.0,3.0,8.0,21,04707-020
452318,2022,-23.6563139932549,-46.6977704823168,5,kilometer,455.0,"14724,11",17.0,25.0,37.0,35.0,114,04747-901
452319,2022,-23.6551482348515,-46.6985790317072,5,kilometer,236.0,"12655,83",8.0,14.0,16.0,14.0,52,04747-901
452320,2022,-23.654593703103,-46.6948102557218,5,kilometer,428.0,"21291,91",18.0,34.0,37.0,27.0,116,04741-011
452321,2022,-23.6349205033924,-46.6936169851824,5,kilometer,448.0,"10908,49",9.0,11.0,13.0,14.0,47,04701-200
452322,2022,-23.6359239572535,-46.6935028980433,5,kilometer,223.0,"13793,02",6.0,8.0,6.0,11.0,31,04715-003
452323,2022,-23.630699951827,-46.6971843731089,5,kilometer,285.0,"11893,29",9.0,,6.0,9.0,24,04709-110
452324,2022,-23.6320248988818,-46.6951631546962,5,kilometer,505.0,"22390,84",53.0,26.0,16.0,17.0,112,04710-000
452325,2022,-23.6330207526289,-46.693970055506,5,kilometer,229.0,"7693,36",10.0,11.0,8.0,6.0,35,04709-010
452326,2022,-23.6470241191956,-46.70665651377311,5,kilometer,345.0,"5709,45",11.0,14.0,13.0,8.0,46,04724-001
452327,2022,-23.6482923033203,-46.7064831683128,5,kilometer,302.0,"9465,07",9.0,13.0,15.0,14.0,51,04750-030
452328,2022,-23.6276429441154,-46.705736500059295,5,kilometer,104.0,"3959,66",4.0,,4.0,7.0,15,04714-002
452329,2022,-23.6283954881423,-46.7062266307941,5,kilometer,405.0,"9923,55",7.0,15.0,11.0,7.0,40,04719-020
452331,2022,-23.6433842190841,-46.7229952879004,5,kilometer,316.0,"4994,38",12.0,13.0,13.0,16.0,54,04757-000
452332,2022,-23.6481130456301,-46.7237259788791,5,kilometer,189.0,"8422,58",6.0,12.0,7.0,3.0,28,04795-100
452333,2022,-23.6439790278105,-46.7215274485092,5,kilometer,422.0,"20486,6",42.0,20.0,17.0,11.0,90,04727-002
452334,2022,-23.6405190223887,-46.6995467493631,5,kilometer,362.0,"13204,28",19.0,13.0,14.0,19.0,65,04738-000
452335,2022,-23.6405681789018,-46.7007326841788,5,kilometer,253.0,"13581,52",9.0,6.0,9.0,10.0,34,04701-200
452336,2022,-23.6339558099302,-46.7024478880376,5,kilometer,352.0,"9887,25",10.0,6.0,12.0,17.0,45,04719-001
452337,2022,-23.6342741477484,-46.7006384189732,5,kilometer,343.0,"14445,25",17.0,21.0,22.0,27.0,87,04717-000
452338,2022,-23.6610798097842,-46.7062525473438,5,kilometer,451.0,"9593,5",20.0,18.0,16.0,10.0,64,04795-100
452339,2022,-23.6614389815513,-46.7091979984556,5,kilometer,502.0,"5878,17",11.0,25.0,25.0,29.0,90,04795-100
452340,2022,-23.6296580467674,-46.7066189912395,5,kilometer,286.0,"9739,2",10.0,9.0,8.0,6.0,33,04717-020
452341,2022,-23.6317792474777,-46.706392228997295,5,kilometer,359.0,"13220,27",19.0,14.0,14.0,10.0,57,04719-001
452342,2022,-23.6268458882318,-46.6933875763908,5,kilometer,279.0,"16048,62",28.0,19.0,9.0,8.0,64,04710-010
452343,2022,-23.6257134089554,-46.6943142642608,5,kilometer,284.0,"11476,97",15.0,10.0,11.0,3.0,39,04710-010
452344,2022,-23.6334010933582,-46.70896732187,5,kilometer,213.0,"7901,15",5.0,13.0,11.0,3.0,32,04719-002
452345,2022,-23.6341608531443,-46.70925978656,5,kilometer,325.0,"21926,67",28.0,29.0,18.0,10.0,85,04719-050
452346,2022,-23.630858792503,-46.6944165505243,5,kilometer,237.0,"8357,19",,6.0,6.0,7.0,19,04710-000
452347,2022,-23.6317958555934,-46.6928513063264,5,kilometer,306.0,"7906,35",6.0,7.0,5.0,19.0,37,04709-011
452348,2022,-23.633734775652,-46.695454230051,5,kilometer,403.0,"12633,45",15.0,9.0,9.0,7.0,40,04713-001
452349,2022,-23.6342332955433,-46.6946349637944,5,kilometer,98.0,"6285,58",,3.0,,5.0,8,04709-010
452350,2022,-23.6327927658313,-46.6964472839577,5,kilometer,159.0,"4818,07",,6.0,3.0,8.0,17,04715-002
452351,2022,-23.6347938273125,-46.6962105573159,5,kilometer,205.0,"10184,08",3.0,8.0,5.0,3.0,19,04715-000
452352,2022,-23.6598735965114,-46.7036244746231,5,kilometer,172.0,"5705,81",3.0,10.0,15.0,5.0,33,04745-050
452353,2022,-23.6573486258659,-46.7019459771173,5,kilometer,434.0,"2711,47",13.0,15.0,13.0,18.0,59,04747-030
452354,2022,-23.6594250414736,-46.7028172452382,5,kilometer,34.0,"5641,61",,,,0.0,0,04685-000
452355,2022,-23.6500409726781,-46.7152123089867,5,kilometer,577.0,"3458,88",20.0,25.0,22.0,34.0,101,04755-060
452358,2022,-23.636080506366,-46.7161939323448,5,kilometer,11.0,6375,0.0,0.0,0.0,0.0,0,04729-060
452359,2022,-23.6366855523232,-46.7178421101818,5,kilometer,750.0,"7184,79",20.0,15.0,10.0,17.0,62,04729-060
452360,2022,-23.6367130453355,-46.7183486427081,5,kilometer,306.0,"10511,45",20.0,11.0,9.0,4.0,44,04730-990
452361,2022,-23.6468780351522,-46.7132435636994,5,kilometer,209.0,"9744,52",11.0,10.0,8.0,8.0,37,04755-060
452362,2022,-23.6479256608689,-46.7136534107887,5,kilometer,334.0,"5878,25",9.0,18.0,14.0,6.0,47,04755-060
452363,2022,-23.6470393402965,-46.7120097496164,5,kilometer,212.0,"5468,93",12.0,5.0,11.0,8.0,36,04755-060
452364,2022,-23.6473790352401,-46.7130983056743,5,kilometer,345.0,"5285,35",15.0,14.0,10.0,17.0,56,04755-060
452365,2022,-23.6458673822108,-46.7033576139229,5,kilometer,295.0,"8779,45",3.0,8.0,8.0,4.0,23,04741-000
452366,2022,-23.6451477734436,-46.7027336008127,5,kilometer,316.0,"13548,73",13.0,15.0,13.0,8.0,49,04739-001
452367,2022,-23.6486941840367,-46.70200798764591,5,kilometer,175.0,"9357,18",9.0,3.0,9.0,12.0,33,04735-000
452368,2022,-23.6479386685055,-46.7018155685628,5,kilometer,201.0,"13142,63",8.0,9.0,3.0,4.0,24,04741-000
452369,2022,-23.6254904770238,-46.6960397489272,5,kilometer,433.0,"15625,72",26.0,27.0,19.0,22.0,94,04710-190
452370,2022,-23.6263914055783,-46.695425535013,5,kilometer,269.0,"14546,08",16.0,18.0,17.0,6.0,57,04710-190
452371,2022,-23.6259159979873,-46.691734213597,5,kilometer,385.0,"12207,05",30.0,20.0,17.0,16.0,83,04704-070
452373,2022,-23.6287069169756,-46.6900371176766,5,kilometer,280.0,"9903,82",6.0,4.0,6.0,8.0,24,04707-060
452375,2022,-23.6387335770825,-46.714139743191,5,kilometer,333.0,"4941,22",16.0,13.0,12.0,14.0,55,04726-001
452376,2022,-23.6562204581513,-46.6992788582303,5,kilometer,385.0,"13816,3",15.0,27.0,30.0,21.0,93,04741-010
454357,2022,-23.6743384912575,-46.7105945700503,5,kilometer,1835.0,"5310,03",95.0,82.0,84.0,80.0,341,04766-000
454358,2022,-23.6693015375672,-46.709368411343696,5,kilometer,626.0,"2948,88",17.0,29.0,29.0,38.0,113,04766-001
454359,2022,-23.6761404979295,-46.7060687735815,5,kilometer,608.0,"4051,8",21.0,23.0,33.0,41.0,118,04766-001
454363,2022,-23.6719330440851,-46.719744759719,5,kilometer,693.0,"3692,67",27.0,22.0,40.0,46.0,135,04763-040
454368,2022,-23.6709299425173,-46.7213025858243,5,kilometer,517.0,"5189,87",20.0,25.0,25.0,25.0,95,04763-280
454369,2022,-23.6635982398527,-46.7207406449901,5,kilometer,427.0,"2524,28",27.0,27.0,13.0,38.0,105,04762-001
454370,2022,-23.6613293028512,-46.71690818063311,5,kilometer,422.0,"3276,36",13.0,20.0,22.0,33.0,88,04753-160
454371,2022,-23.6658367368746,-46.7162433259839,5,kilometer,297.0,"1738,33",17.0,22.0,23.0,17.0,79,04762-000
454383,2022,-23.6745079637969,-46.7144375086161,5,kilometer,426.0,"4496,48",10.0,26.0,26.0,23.0,85,04768-200
454384,2022,-23.6708095153636,-46.716521142544096,5,kilometer,391.0,"4979,9",17.0,14.0,11.0,22.0,64,04763-040
454386,2022,-23.6743018870293,-46.7136279445922,5,kilometer,443.0,"4155,74",19.0,30.0,21.0,27.0,97,04768-200
454387,2022,-23.6736858535515,-46.7163116878426,5,kilometer,583.0,"7925,69",37.0,26.0,25.0,24.0,112,04770-060
454389,2022,-23.661730210742,-46.7161693962622,5,kilometer,156.0,"1386,02",8.0,12.0,10.0,11.0,41,04753-160
454400,2022,-23.6721116415921,-46.71403255971,5,kilometer,256.0,"2644,07",9.0,11.0,16.0,12.0,48,04763-040
454401,2022,-23.6730427464167,-46.7156285061147,5,kilometer,470.0,"10327,55",31.0,42.0,28.0,20.0,121,04763-040
454402,2022,-23.6738886730832,-46.7142259324327,5,kilometer,267.0,"6068,05",8.0,17.0,7.0,10.0,42,04768-200
454405,2022,-23.6668247575813,-46.713692272159,5,kilometer,252.0,"4489,27",8.0,4.0,7.0,18.0,37,04768-000
454406,2022,-23.669014382959,-46.7116360446459,5,kilometer,309.0,"3894,61",8.0,21.0,14.0,18.0,61,04768-000
454408,2022,-23.6692127643853,-46.7205973282897,5,kilometer,494.0,"3742,66",26.0,33.0,27.0,36.0,122,04763-280
454409,2022,-23.6694290614982,-46.7238273077595,5,kilometer,407.0,"4661,76",15.0,23.0,23.0,16.0,77,04763-280
454410,2022,-23.6680125977061,-46.7196936025214,5,kilometer,475.0,"3860,99",12.0,23.0,21.0,20.0,76,04762-000
454411,2022,-23.6665002437978,-46.7155214540947,5,kilometer,188.0,"4064,84",8.0,12.0,12.0,6.0,38,04762-000
454429,2022,-23.6733443152952,-46.7134887551772,5,kilometer,684.0,"6974,08",32.0,44.0,30.0,21.0,127,04768-200
454433,2022,-23.6776081293715,-46.716723546892304,5,kilometer,216.0,"4228,7",4.0,8.0,11.0,17.0,40,04770-060
455296,2022,-23.6289730286731,-46.7303238795637,5,kilometer,507.0,"13064,32",31.0,31.0,27.0,15.0,104,05715-010
455297,2022,-23.6254671447323,-46.7308323110957,5,kilometer,409.0,"14617,34",10.0,24.0,30.0,21.0,85,05712-040
455298,2022,-23.6237561243765,-46.7292556891222,5,kilometer,282.0,"10663,08",12.0,11.0,15.0,19.0,57,05712-040
455299,2022,-23.6214815363833,-46.7295669070841,5,kilometer,229.0,"10157,45",14.0,15.0,10.0,13.0,52,05712-040
455300,2022,-23.6200054463659,-46.7271139598409,5,kilometer,881.0,"1598,42",96.0,87.0,102.0,80.0,365,05661-050
455301,2022,-23.6227582698923,-46.719969453135,5,kilometer,540.0,"20341,66",16.0,28.0,21.0,27.0,92,05705-170
455302,2022,-23.6240074646516,-46.7130591489551,5,kilometer,104.0,"21149,77",0.0,,0.0,0.0,0,05657-140
455303,2022,-23.6156925762769,-46.720452080003,5,kilometer,788.0,"1989,66",49.0,77.0,53.0,61.0,240,05659-020
455304,2022,-23.6383688067872,-46.7361068238125,5,kilometer,357.0,"6533,63",15.0,16.0,13.0,19.0,63,05724-005
455305,2022,-23.6381311697889,-46.7341679804574,5,kilometer,377.0,"9489,01",12.0,20.0,14.0,15.0,61,05724-005
455306,2022,-23.6375172796575,-46.7350655281427,5,kilometer,439.0,"8194,86",18.0,28.0,13.0,22.0,81,05724-005
455307,2022,-23.6390485533342,-46.7343673976095,5,kilometer,240.0,"7392,56",10.0,15.0,6.0,7.0,38,05724-005
455308,2022,-23.6303543887621,-46.7354240738113,5,kilometer,311.0,"14955,12",7.0,16.0,12.0,10.0,45,05716-150
455309,2022,-23.6257893705646,-46.7351290213255,5,kilometer,244.0,"15035,71",8.0,7.0,12.0,14.0,41,05640-000
455310,2022,-23.6244115524951,-46.7344391243043,5,kilometer,193.0,"12045,62",12.0,9.0,3.0,5.0,29,05725-050
455311,2022,-23.6209574967437,-46.7345844854286,5,kilometer,148.0,"12963,17",7.0,5.0,6.0,5.0,23,05642-000
455312,2022,-23.6231163661212,-46.7357636590856,5,kilometer,259.0,"14600,74",9.0,5.0,7.0,15.0,36,05642-001
455313,2022,-23.6214834753873,-46.7370676914463,5,kilometer,123.0,"17281,09",4.0,7.0,4.0,5.0,20,05642-000
455314,2022,-23.6122872440957,-46.7249404729346,5,kilometer,827.0,"1836,41",77.0,56.0,56.0,69.0,258,05659-020
455315,2022,-23.6208199805329,-46.7048241592816,5,kilometer,221.0,"15357,77",11.0,6.0,12.0,9.0,38,05690-050
455316,2022,-23.6420777458327,-46.7310872302986,5,kilometer,278.0,"2063,68",18.0,14.0,17.0,24.0,73,05724-005
455317,2022,-23.634869520201,-46.7409566761132,5,kilometer,1105.0,"1549,71",76.0,100.0,91.0,120.0,387,05718-300
455318,2022,-23.6184147124311,-46.74368000115,5,kilometer,579.0,"1676,11",42.0,48.0,44.0,62.0,196,05641-000
455319,2022,-23.6201796802803,-46.7370824719652,5,kilometer,178.0,"25049,27",7.0,6.0,5.0,9.0,27,05641-010
455320,2022,-23.6180096852873,-46.734019077857,5,kilometer,292.0,"18595,8",8.0,16.0,28.0,17.0,69,05642-000
455321,2022,-23.6161210955937,-46.7338388908221,5,kilometer,126.0,"10672,13",5.0,3.0,,9.0,17,05662-020
455322,2022,-23.6406847289333,-46.744301078519904,5,kilometer,637.0,"3088,28",19.0,35.0,30.0,38.0,122,05777-100
455323,2022,-23.6167671779434,-46.747219916418,5,kilometer,680.0,"6201,98",41.0,38.0,26.0,32.0,137,05750-000
455324,2022,-23.6159512274165,-46.7443202676868,5,kilometer,355.0,"4601,23",10.0,17.0,18.0,18.0,63,05709-020
455325,2022,-23.6163437848928,-46.741761813538496,5,kilometer,443.0,"14877,28",18.0,25.0,24.0,41.0,108,05641-000
455326,2022,-23.6154227747934,-46.7410872234234,5,kilometer,207.0,"13350,02",11.0,4.0,6.0,8.0,29,05641-000
455327,2022,-23.6182216699581,-46.7241701567413,5,kilometer,646.0,"1742,75",47.0,70.0,67.0,56.0,240,05661-050
455328,2022,-23.6181174276946,-46.7079709487318,5,kilometer,197.0,"15405,99",3.0,3.0,8.0,10.0,24,05690-050
455329,2022,-23.6181756778762,-46.7256979540968,5,kilometer,465.0,"2054,19",43.0,33.0,34.0,35.0,145,05712-040
455330,2022,-23.6167701080826,-46.7437550100611,5,kilometer,355.0,"5817,95",14.0,17.0,8.0,13.0,52,05641-000
455331,2022,-23.6165573462114,-46.7431332658614,5,kilometer,293.0,"11042,4",14.0,9.0,14.0,9.0,46,05641-000
455332,2022,-23.6160818756316,-46.7410980641398,5,kilometer,198.0,"7584,11",14.0,5.0,7.0,9.0,35,05641-000
455333,2022,-23.6166746000009,-46.7411175212126,5,kilometer,192.0,"13541,14",7.0,6.0,13.0,14.0,40,05641-000
455334,2022,-23.6173690100836,-46.7411680056864,5,kilometer,187.0,"8547,62",6.0,7.0,11.0,5.0,29,05641-000
455335,2022,-23.6177672902616,-46.7420964944081,5,kilometer,281.0,"12985,6",7.0,13.0,20.0,19.0,59,05641-000
455336,2022,-23.6180153481854,-46.7415209660853,5,kilometer,88.0,12310,,6.0,,6.0,12,05641-060
455337,2022,-23.6249243072294,-46.7456594186498,5,kilometer,558.0,"1625,79",50.0,45.0,44.0,51.0,190,05734-040
455338,2022,-23.6204196719042,-46.7455685195421,5,kilometer,534.0,"2078,99",34.0,34.0,35.0,50.0,153,05749-300
455339,2022,-23.6242662495511,-46.7386653320902,5,kilometer,487.0,"11000,88",31.0,18.0,15.0,18.0,82,05727-250
455340,2022,-23.6258191832075,-46.7378516558149,5,kilometer,176.0,"7814,31",10.0,12.0,7.0,9.0,38,05727-250
455341,2022,-23.6233556030977,-46.7370454397537,5,kilometer,221.0,"8739,8",18.0,6.0,8.0,9.0,41,05725-050
455342,2022,-23.6242038263292,-46.735730816551,5,kilometer,270.0,"11437,33",11.0,9.0,16.0,12.0,48,05725-050
455343,2022,-23.6245780980235,-46.7364983115608,5,kilometer,316.0,"12285,59",13.0,9.0,19.0,15.0,56,05725-050
455344,2022,-23.6258265688231,-46.736412251587694,5,kilometer,190.0,"6535,29",4.0,3.0,5.0,9.0,21,05725-050
455345,2022,-23.626122400406,-46.735647750759,5,kilometer,120.0,"7292,21",,,0.0,4.0,4,05725-050
455346,2022,-23.6273629638473,-46.7360662604629,5,kilometer,271.0,9439,8.0,16.0,17.0,17.0,58,05724-002
455347,2022,-23.6284413414984,-46.7367443589352,5,kilometer,149.0,"7422,07",7.0,6.0,10.0,3.0,26,05727-160
455348,2022,-23.6277300017814,-46.73664549541591,5,kilometer,301.0,"5726,49",12.0,13.0,8.0,15.0,48,05724-002
455349,2022,-23.6298828928549,-46.7384142026239,5,kilometer,230.0,"7805,99",5.0,5.0,5.0,9.0,24,05727-160
455350,2022,-23.6216219835356,-46.7398288547827,5,kilometer,394.0,"14917,92",12.0,19.0,29.0,26.0,86,05640-003
455351,2022,-23.620346060255,-46.7402620202108,5,kilometer,67.0,"14928,57",,0.0,3.0,0.0,3,05640-003
455352,2022,-23.6171668252767,-46.7405168427501,5,kilometer,115.0,"10137,25",,,3.0,9.0,12,05641-060
455353,2022,-23.617450677403,-46.737305644247,5,kilometer,167.0,"18224,59",,10.0,8.0,3.0,21,05641-060
455354,2022,-23.6165157544314,-46.7389297280938,5,kilometer,223.0,"10232,41",7.0,5.0,10.0,7.0,29,05641-060
455355,2022,-23.618339586864,-46.7387790630407,5,kilometer,342.0,"19897,74",17.0,10.0,27.0,29.0,83,05641-060
455356,2022,-23.6189346916151,-46.7379196423918,5,kilometer,192.0,"19595,09",7.0,8.0,8.0,14.0,37,05641-060
455357,2022,-23.6172019053026,-46.7398712806151,5,kilometer,160.0,"12724,79",6.0,4.0,8.0,6.0,24,05641-060
455358,2022,-23.6174739306088,-46.7387431793256,5,kilometer,364.0,"20613,79",15.0,17.0,21.0,24.0,77,05641-060
455359,2022,-23.6185860255024,-46.7396032143364,5,kilometer,291.0,"19371,63",9.0,16.0,19.0,15.0,59,05641-060
455360,2022,-23.6181234875489,-46.7367353632479,5,kilometer,171.0,"11731,45",5.0,7.0,11.0,7.0,30,05641-060
455361,2022,-23.6186873323985,-46.7369395050377,5,kilometer,185.0,"14546,38",9.0,10.0,9.0,7.0,35,05641-010
455362,2022,-23.617398411796,-46.7353050402578,5,kilometer,420.0,"13976,97",19.0,13.0,20.0,13.0,65,05641-060
455363,2022,-23.6154602229507,-46.7328155057457,5,kilometer,190.0,"16312,51",10.0,8.0,9.0,5.0,32,05642-000
455364,2022,-23.6162865258828,-46.7320827754408,5,kilometer,253.0,"13039,6",8.0,9.0,8.0,13.0,38,05661-050
455365,2022,-23.6177616464968,-46.7324708675073,5,kilometer,157.0,"5310,76",3.0,10.0,8.0,3.0,24,05665-010
455366,2022,-23.6174074792569,-46.7330352751642,5,kilometer,182.0,"11383,16",3.0,4.0,10.0,8.0,25,05642-000
455367,2022,-23.6196752816463,-46.7363984149078,5,kilometer,116.0,"7075,25",5.0,5.0,5.0,6.0,21,05641-010
455368,2022,-23.6205538376343,-46.73674128303809,5,kilometer,167.0,"19340,85",5.0,3.0,7.0,11.0,26,05642-000
455369,2022,-23.6193391677755,-46.7355532044743,5,kilometer,410.0,"16646,16",11.0,13.0,21.0,14.0,59,05642-000
455370,2022,-23.6190619906414,-46.734554932922094,5,kilometer,281.0,"16184,76",13.0,7.0,24.0,20.0,64,05642-000
455371,2022,-23.6215757839098,-46.7379243378193,5,kilometer,254.0,"7316,25",9.0,16.0,20.0,7.0,52,05642-000
455372,2022,-23.621341214291,-46.7390158773722,5,kilometer,266.0,"9431,85",6.0,19.0,17.0,11.0,53,05640-003
455373,2022,-23.6225151474722,-46.7357848278627,5,kilometer,250.0,"11534,31",10.0,15.0,12.0,9.0,46,05642-001
455374,2022,-23.622211850335,-46.7348520939628,5,kilometer,226.0,"16505,83",3.0,8.0,13.0,13.0,37,05642-001
455375,2022,-23.623643721959,-46.7352300545441,5,kilometer,176.0,"12988,53",4.0,,,3.0,7,05725-050
455376,2022,-23.6223728415272,-46.7381688465515,5,kilometer,266.0,"12895,85",9.0,9.0,18.0,17.0,53,05640-003
455377,2022,-23.6226796704871,-46.7369580699624,5,kilometer,140.0,"14558,22",6.0,10.0,5.0,,21,05725-050
455378,2022,-23.6358311377082,-46.7407487885575,5,kilometer,226.0,"1432,15",18.0,15.0,20.0,18.0,71,05776-340
455379,2022,-23.6365030003114,-46.7397053143588,5,kilometer,592.0,"1686,61",51.0,44.0,51.0,67.0,213,05776-340
455380,2022,-23.639040060779,-46.735852365966494,5,kilometer,262.0,"8345,43",8.0,7.0,9.0,7.0,31,05724-005
455381,2022,-23.6382721661286,-46.7353619359022,5,kilometer,393.0,"7356,36",17.0,19.0,13.0,17.0,66,05724-005
455382,2022,-23.638381387151,-46.7346908711888,5,kilometer,386.0,"9022,99",21.0,15.0,10.0,19.0,65,05724-005
455383,2022,-23.6164414161326,-46.7233977302449,5,kilometer,1017.0,"1843,8",62.0,86.0,80.0,90.0,318,05661-050
455384,2022,-23.6187769877566,-46.7227254945752,5,kilometer,359.0,"2401,88",14.0,36.0,36.0,32.0,118,05661-050
