id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade,CEP,Logradouro,Bairro,Cidade,UF,renda_sm,cluster
452246,2022,-23.6400888948094,-46.7133741117779,5,kilometer,327.0,742696.0,7.0,12.0,9.0,15.0,43.0,chacara,04728-170,R  Angelo Pariz Fornaza,Jardim Caravelas,São Paulo,SP,5.381855072463768,2
452247,2022,-23.6356685561314,-46.7107975109452,5,kilometer,449.0,1156402.0,23.0,12.0,16.0,12.0,63.0,chacara,04726-001,Av  Joao Carlos Da Silva Borges,Vila Cruzeiro,São Paulo,SP,8.379724637681159,1
452248,2022,-23.6372407736931,-46.7106325739269,5,kilometer,349.0,575924.0,10.0,9.0,16.0,17.0,52.0,chacara,04726-090,R  Antonio Xavier Gouveia,Chácara Japonesa,São Paulo,SP,4.17336231884058,2
452249,2022,-23.6354123095397,-46.7073691266818,5,kilometer,291.0,1664135.0,9.0,11.0,19.0,12.0,51.0,chacara,04716-090,Al  Calcuta,Chácara Santo Antônio (Zona Sul),São Paulo,SP,12.058949275362318,1
452250,2022,-23.6319952098486,-46.7043284834236,5,kilometer,429.0,1110104.0,10.0,10.0,15.0,20.0,55.0,chacara,04717-003,R  Alexandre Dumas,Chácara Santo Antônio (Zona Sul),São Paulo,SP,8.044231884057972,1
452251,2022,-23.6331307001486,-46.70437225229271,5,kilometer,195.0,1038245.0,11.0,3.0,6.0,5.0,25.0,chacara,04718-002,R Cap Otavio Machado,Chácara Santo Antônio (Zona Sul),São Paulo,SP,7.523514492753623,1
452252,2022,-23.6288377328201,-46.6989755602215,5,kilometer,289.0,569864.0,10.0,13.0,12.0,12.0,47.0,chacara,04711-060,R  Despraiado,Vila São Francisco (Zona Sul),São Paulo,SP,4.129449275362319,2
452253,2022,-23.6301359385768,-46.7002725915892,5,kilometer,303.0,735598.0,7.0,14.0,11.0,21.0,53.0,chacara,04711-000,R Eng Mesquita Sampaio,Vila São Francisco (Zona Sul),São Paulo,SP,5.3304202898550725,2
452254,2022,-23.6268309964364,-46.6979241540918,5,kilometer,232.0,1510244.0,10.0,7.0,6.0,3.0,26.0,chacara,04709-110,R  Henri Dunant,Santo Amaro,São Paulo,SP,10.943797101449276,1
452255,2022,-23.626078060135,-46.6968772432754,5,kilometer,302.0,2583101.0,19.0,37.0,17.0,16.0,89.0,chacara,04710-160,R  Chafic Maluf,Santo Amaro,São Paulo,SP,18.718123188405794,3
452256,2022,-23.6265691931769,-46.6971692890972,5,kilometer,642.0,2065749.0,68.0,59.0,56.0,37.0,220.0,chacara,04710-090,R Dr Jose Aureo Bustamante,Santo Amaro,São Paulo,SP,14.969195652173914,3
452257,2022,-23.6296592440474,-46.6953380427808,5,kilometer,286.0,3305651.0,8.0,12.0,9.0,9.0,38.0,chacara,04708-001,R S Sebastiao,Santo Amaro,São Paulo,SP,23.95399275362319,3
452259,2022,-23.629776550523,-46.69209139728071,5,kilometer,293.0,745833.0,6.0,8.0,8.0,6.0,28.0,chacara,04709-011,R Do Estilo Barroco,Santo Amaro,São Paulo,SP,5.404586956521739,2
452260,2022,-23.6303695948404,-46.6910312542666,5,kilometer,280.0,75566.0,7.0,7.0,0.0,8.0,22.0,chacara,04702-000,Av Sto Amaro,Santo Amaro,São Paulo,SP,5.475797101449276,2
452262,2022,-23.6289553460578,-46.68786654559089,5,kilometer,249.0,1119735.0,3.0,4.0,,4.0,11.0,chacara,04603-039,R  Joao Pais,Santo Amaro,São Paulo,SP,8.114021739130434,1
452263,2022,-23.6353480336028,-46.6833247077181,5,kilometer,530.0,2116796.0,19.0,36.0,35.0,41.0,131.0,chacara,04640-054,R Desem Sylos Cintra,Jardim Cordeiro,São Paulo,SP,15.339101449275361,3
452264,2022,-23.6377629140528,-46.6792805073868,5,kilometer,470.0,2213256.0,20.0,40.0,28.0,24.0,112.0,chacara,04640-020,R  Cassiano Ricardo,Jardim Cordeiro,São Paulo,SP,16.03808695652174,3
452265,2022,-23.6528830774119,-46.6906485361933,5,kilometer,627.0,1565163.0,23.0,31.0,24.0,39.0,117.0,chacara,04748-050,R  Baculo,Santo Amaro,São Paulo,SP,11.341760869565217,1
452266,2022,-23.6540277252021,-46.6926148795802,5,kilometer,367.0,3308383.0,18.0,30.0,32.0,46.0,126.0,chacara,04747-140,R  Belterra,Santo Amaro,São Paulo,SP,23.973789855072464,3
452267,2022,-23.6545872239637,-46.6981421906532,5,kilometer,228.0,62300.0,6.0,10.0,9.0,6.0,31.0,chacara,04741-010,R  Darwin,Jardim Santo Amaro,São Paulo,SP,4.5144927536231885,2
452268,2022,-23.6539476665622,-46.694964036191,5,kilometer,135.0,2067145.0,8.0,10.0,10.0,6.0,34.0,chacara,04747-110,R Sto Aristides,Santo Amaro,São Paulo,SP,14.9793115942029,3
452269,2022,-23.6567710472561,-46.6962630594915,5,kilometer,290.0,790164.0,18.0,12.0,19.0,17.0,66.0,chacara,04747-090,R Pde Chico,Santo Amaro,São Paulo,SP,5.725826086956522,2
452270,2022,-23.6556477575523,-46.7073399090122,5,kilometer,396.0,643933.0,12.0,19.0,11.0,14.0,56.0,chacara,04744-001,R Gal Roberto A. De Carvalho Filho,Santo Amaro,São Paulo,SP,4.66618115942029,2
452271,2022,-23.6569388988246,-46.7082875748548,5,kilometer,519.0,546132.0,20.0,23.0,19.0,23.0,85.0,chacara,04744-060,R  Domingos Prado,Santo Amaro,São Paulo,SP,3.957478260869565,2
452272,2022,-23.6318098513269,-46.7155407426761,5,kilometer,71.0,624292.0,3.0,4.0,4.0,5.0,16.0,chacara,04794-000,Av Das Nacoes Unidas,Vila Gertrudes,São Paulo,SP,4.5238550724637685,2
452273,2022,-23.633219014296,-46.715464634178495,5,kilometer,275.0,105377.0,5.0,4.0,4.0,4.0,17.0,chacara,04726-200,R  Sousa Noschese,Vila Cruzeiro,São Paulo,SP,7.636014492753624,2
452274,2022,-23.6333695135079,-46.7160907372016,5,kilometer,264.0,1057709.0,5.0,,,3.0,8.0,chacara,04726-220,R  Luis Correia De Melo,Vila Cruzeiro,São Paulo,SP,7.664557971014493,1
452275,2022,-23.6336821913213,-46.713515508856,5,kilometer,205.0,974946.0,,,0.0,,0.0,chacara,04726-220,R  Luis Correia De Melo,Vila Cruzeiro,São Paulo,SP,7.064826086956521,1
452276,2022,-23.634022077224,-46.7138488549232,5,kilometer,245.0,776201.0,0.0,5.0,7.0,7.0,19.0,chacara,04726-220,R  Luis Correia De Melo,Vila Cruzeiro,São Paulo,SP,5.624644927536232,2
452277,2022,-23.6372598263123,-46.7141528523502,5,kilometer,378.0,456512.0,18.0,9.0,5.0,16.0,48.0,chacara,04728-090,R Dona Aurora Alegretti,Jardim Caravelas,São Paulo,SP,3.3080579710144926,2
452278,2022,-23.6397937240664,-46.7185848271236,5,kilometer,437.0,1533054.0,47.0,30.0,17.0,8.0,102.0,chacara,04727-002,R  Braganca Paulista,Vila Cruzeiro,São Paulo,SP,11.10908695652174,1
452279,2022,-23.6382064458221,-46.7189783972076,5,kilometer,644.0,1683846.0,64.0,82.0,31.0,15.0,192.0,chacara,04729-060,R  Castro Verde,Jardim Caravelas,São Paulo,SP,12.201782608695652,1
452280,2022,-23.6368117701241,-46.7143109707286,5,kilometer,279.0,159194.0,13.0,17.0,,12.0,42.0,chacara,04726-160,Av Prof Alceu Maynard Araujo,Vila Cruzeiro,São Paulo,SP,11.535797101449274,2
452281,2022,-23.6293472075376,-46.7106748043087,5,kilometer,,,,,,,0.0,chacara,04794-000,Av Das Nacoes Unidas,Vila Gertrudes,São Paulo,SP,,
452282,2022,-23.6316926883765,-46.7126811757867,5,kilometer,101.0,758152.0,6.0,,,,6.0,chacara,04726-180,R Prof Jamil Anderaos,Vila Cruzeiro,São Paulo,SP,5.493855072463768,2
452283,2022,-23.6243973983188,-46.7038112977384,5,kilometer,,,,,,,0.0,chacara,04794-000,Av Das Nacoes Unidas,Vila Gertrudes,São Paulo,SP,,
452284,2022,-23.624928705256,-46.6975643836723,5,kilometer,42.0,580532.0,0.0,0.0,0.0,,0.0,chacara,04710-180,R  Francisco Romeiro Sobrinho,Santo Amaro,São Paulo,SP,4.206753623188406,2
452285,2022,-23.6275067289772,-46.7013313838268,5,kilometer,77.0,366569.0,3.0,,3.0,3.0,9.0,chacara,04711-030,R  Enxovia,Vila São Francisco (Zona Sul),São Paulo,SP,2.6562971014492756,2
452286,2022,-23.6258140821986,-46.6994630637192,5,kilometer,332.0,676758.0,6.0,5.0,10.0,10.0,31.0,chacara,04710-220,R  Domingos Antonio Ciccone,Santo Amaro,São Paulo,SP,4.90404347826087,2
452287,2022,-23.6260193525961,-46.7012015941563,5,kilometer,337.0,1385878.0,15.0,3.0,3.0,7.0,28.0,chacara,04709-111,R  Henri Dunant,Santo Amaro,São Paulo,SP,10.04259420289855,1
452288,2022,-23.6440620962288,-46.6832745384847,5,kilometer,281.0,1754102.0,5.0,8.0,18.0,27.0,58.0,chacara,04642-000,R Visc De Porto Seguro,Jardim dos Estados,São Paulo,SP,12.710884057971015,1
452289,2022,-23.649029578172,-46.6845460900163,5,kilometer,307.0,2137814.0,13.0,19.0,15.0,15.0,62.0,chacara,04662-002,Av  Washington Luis,Santo Amaro,São Paulo,SP,15.491405797101448,3
452290,2022,-23.6606373739849,-46.707273063762,5,kilometer,426.0,1183024.0,29.0,16.0,19.0,16.0,80.0,chacara,04746-090,R  Elias Mahfus,Santo Amaro,São Paulo,SP,8.57263768115942,1
452291,2022,-23.6607520043787,-46.7067645205177,5,kilometer,437.0,118580.0,40.0,16.0,22.0,10.0,88.0,chacara,04746-110,R  Benedito Fernandes,Santo Amaro,São Paulo,SP,8.592753623188406,2
452292,2022,-23.6568085320822,-46.717137003819104,5,kilometer,515.0,570756.0,19.0,15.0,17.0,20.0,71.0,chacara,04753-110,R Dr Sebastiao Lappetina Russo,Jardim Promissão,São Paulo,SP,4.135913043478261,2
452294,2022,-23.6510495913344,-46.7174003554866,5,kilometer,375.0,554547.0,7.0,14.0,7.0,12.0,40.0,chacara,04757-120,R  Paula Cruz,Jardim Dom Bosco,São Paulo,SP,4.018456521739131,2
452295,2022,-23.6512780509528,-46.7186124214828,5,kilometer,554.0,1465239.0,38.0,54.0,36.0,31.0,159.0,chacara,04757-050,R  Adele,Jardim Dom Bosco,São Paulo,SP,10.617673913043477,1
452296,2022,-23.6521261811506,-46.7180891172092,5,kilometer,628.0,1443828.0,74.0,44.0,43.0,20.0,181.0,chacara,04757-050,R  Adele,Jardim Dom Bosco,São Paulo,SP,10.462521739130436,1
452297,2022,-23.651720617128,-46.7193279247634,5,kilometer,518.0,1751723.0,64.0,39.0,18.0,17.0,138.0,chacara,04757-020,Av Dr Mario Vilas Boas Rodrigues,Jardim Dom Bosco,São Paulo,SP,12.693644927536232,1
452298,2022,-23.6525666706937,-46.7188223106034,5,kilometer,671.0,1959858.0,79.0,52.0,45.0,28.0,204.0,chacara,04754-010,Av  Mario Lopes Leao,Santo Amaro,São Paulo,SP,14.201869565217393,3
452299,2022,-23.6520682676257,-46.7200902457314,5,kilometer,552.0,1281276.0,41.0,22.0,14.0,16.0,93.0,chacara,04757-020,Av Dr Mario Vilas Boas Rodrigues,Jardim Dom Bosco,São Paulo,SP,9.284608695652175,1
452301,2022,-23.6468626578924,-46.7204405261783,5,kilometer,572.0,548906.0,21.0,14.0,11.0,17.0,63.0,chacara,04756-100,R  Canto E Melo,Santo Amaro,São Paulo,SP,3.9775797101449277,0
452303,2022,-23.6489324528284,-46.72122424714191,5,kilometer,507.0,1381173.0,36.0,30.0,18.0,12.0,96.0,chacara,04757-000,R  Bento Branco De Andrade Filho,Jardim Dom Bosco,São Paulo,SP,10.0085,1
452304,2022,-23.6410139546187,-46.721187004712,5,kilometer,167.0,397329.0,4.0,6.0,8.0,10.0,28.0,chacara,04730-030,R  Caiara,Várzea de Baixo,São Paulo,SP,2.879195652173913,2
452306,2022,-23.6435925675772,-46.7169080863634,5,kilometer,267.0,425491.0,11.0,11.0,12.0,13.0,47.0,chacara,04729-000,R  Missionarios,Jardim Caravelas,São Paulo,SP,3.0832681159420288,2
452307,2022,-23.641944619891,-46.7204511971875,5,kilometer,705.0,1564911.0,64.0,53.0,32.0,25.0,174.0,chacara,04730-000,R Dr Rubens Gomes Bueno,Várzea de Baixo,São Paulo,SP,11.339934782608696,1
452308,2022,-23.6325960459759,-46.7145706840997,5,kilometer,157.0,471827.0,6.0,9.0,5.0,6.0,26.0,chacara,04726-230,R Cap Fonseca Rosa,Vila Cruzeiro,São Paulo,SP,3.4190362318840584,2
452309,2022,-23.6330206841231,-46.7140603912435,5,kilometer,508.0,728632.0,17.0,18.0,20.0,21.0,76.0,chacara,04726-170,Av  Alfredo Egidio De Souza Aranha,Vila Cruzeiro,São Paulo,SP,5.2799420289855075,2
452310,2022,-23.6487895581386,-46.7026563371094,5,kilometer,501.0,1273555.0,29.0,29.0,33.0,15.0,106.0,chacara,04734-000,Av  Adolfo Pinheiro,Santo Amaro,São Paulo,SP,9.228659420289855,1
452311,2022,-23.6533382290952,-46.6955701871298,5,kilometer,397.0,727203.0,15.0,15.0,11.0,13.0,54.0,chacara,04747-130,R  Cambe,Santo Amaro,São Paulo,SP,5.269586956521739,2
452313,2022,-23.6566785758566,-46.7133765889534,5,kilometer,478.0,698469.0,16.0,16.0,18.0,19.0,69.0,chacara,04753-150,R  Miranda Ribeiro,Jardim Promissão,São Paulo,SP,5.061369565217391,2
452315,2022,-23.6389890980613,-46.683295233554,5,kilometer,403.0,1562616.0,16.0,15.0,23.0,17.0,71.0,chacara,04639-040,R  Acanga,Jardim Petrópolis,São Paulo,SP,11.323304347826086,1
452316,2022,-23.6425865927235,-46.6872492109669,5,kilometer,400.0,1292376.0,10.0,20.0,27.0,30.0,87.0,chacara,04642-050,R  Maria Maturano Batista,Jardim dos Estados,São Paulo,SP,9.36504347826087,1
452317,2022,-23.6266214826515,-46.6932387337098,5,kilometer,267.0,1535326.0,7.0,3.0,3.0,8.0,21.0,chacara,04707-061,R  Joaquim Guarani,Jardim das Acácias,São Paulo,SP,11.125550724637682,1
452318,2022,-23.6563139932549,-46.6977704823168,5,kilometer,455.0,1472411.0,17.0,25.0,37.0,35.0,114.0,chacara,04747-901,R  Borba Gato,Santo Amaro,São Paulo,SP,10.669644927536233,1
452319,2022,-23.6551482348515,-46.6985790317072,5,kilometer,236.0,1265583.0,8.0,14.0,16.0,14.0,52.0,chacara,04741-040,R Prof Authos Pagano,Jardim Santo Amaro,São Paulo,SP,9.170891304347826,1
452320,2022,-23.654593703103,-46.6948102557218,5,kilometer,428.0,2129191.0,18.0,34.0,37.0,27.0,116.0,chacara,04747-110,R Sto Aristides,Santo Amaro,São Paulo,SP,15.428920289855073,3
452321,2022,-23.6349205033924,-46.6936169851824,5,kilometer,448.0,1090849.0,9.0,11.0,13.0,14.0,47.0,chacara,04701-000,Av Sto Amaro,Santo Amaro,São Paulo,SP,7.904702898550725,1
452322,2022,-23.6359239572535,-46.6935028980433,5,kilometer,223.0,1379302.0,6.0,8.0,6.0,11.0,31.0,chacara,04715-002,R  Americo Brasiliense,Chácara Santo Antônio (Zona Sul),São Paulo,SP,9.994942028985507,1
452323,2022,-23.630699951827,-46.6971843731089,5,kilometer,285.0,1189329.0,9.0,,6.0,9.0,24.0,chacara,04709-110,R  Henri Dunant,Santo Amaro,São Paulo,SP,8.618326086956522,1
452324,2022,-23.6320248988818,-46.6951631546962,5,kilometer,505.0,2239084.0,53.0,26.0,16.0,17.0,112.0,chacara,04709-901,R  Bela Vista,Santo Amaro,São Paulo,SP,16.225246376811594,3
452325,2022,-23.6330207526289,-46.693970055506,5,kilometer,229.0,769336.0,10.0,11.0,8.0,6.0,35.0,chacara,04709-080,R Pde Paulo Guffanti,Vila São Francisco (Zona Sul),São Paulo,SP,5.574898550724638,2
452326,2022,-23.6470241191956,-46.70665651377311,5,kilometer,345.0,570945.0,11.0,14.0,13.0,8.0,46.0,chacara,04750-060,R Dr Carlos Augusto De Campos,Santo Amaro,São Paulo,SP,4.137282608695652,2
452327,2022,-23.6482923033203,-46.7064831683128,5,kilometer,302.0,946507.0,9.0,13.0,15.0,14.0,51.0,chacara,04750-060,R Dr Carlos Augusto De Campos,Santo Amaro,São Paulo,SP,6.858746376811594,1
452328,2022,-23.6276429441154,-46.705736500059295,5,kilometer,104.0,395966.0,4.0,,4.0,7.0,15.0,chacara,04713-002,R Da Paz,Chácara Santo Antônio (Zona Sul),São Paulo,SP,2.86931884057971,2
452329,2022,-23.6283954881423,-46.7062266307941,5,kilometer,405.0,992355.0,7.0,15.0,11.0,7.0,40.0,chacara,04719-020,R  Joaquim De Andrade,Chácara Santo Antônio (Zona Sul),São Paulo,SP,7.1909782608695645,1
452331,2022,-23.6433842190841,-46.7229952879004,5,kilometer,316.0,499438.0,12.0,13.0,13.0,16.0,54.0,chacara,04730-060,R  Gutenberg D'Avila,Várzea de Baixo,São Paulo,SP,3.619115942028986,2
452332,2022,-23.6481130456301,-46.7237259788791,5,kilometer,189.0,842258.0,6.0,12.0,7.0,3.0,28.0,chacara,04757-000,R  Bento Branco De Andrade Filho,Jardim Dom Bosco,São Paulo,SP,6.1033188405797105,2
452333,2022,-23.6439790278105,-46.7215274485092,5,kilometer,422.0,204866.0,42.0,20.0,17.0,11.0,90.0,chacara,04724-003,Av  Joao Dias,Santo Amaro,São Paulo,SP,14.845362318840579,2
452334,2022,-23.6405190223887,-46.6995467493631,5,kilometer,362.0,1320428.0,19.0,13.0,14.0,19.0,65.0,chacara,04721-050,R Madre Rita Amada De Jesus,Granja Julieta,São Paulo,SP,9.56831884057971,1
452335,2022,-23.6405681789018,-46.7007326841788,5,kilometer,253.0,1358152.0,9.0,6.0,9.0,10.0,34.0,chacara,04721-060,R Da Granja Julieta,Granja Julieta,São Paulo,SP,9.84168115942029,1
452336,2022,-23.6339558099302,-46.7024478880376,5,kilometer,352.0,988725.0,10.0,6.0,12.0,17.0,45.0,chacara,04718-001,R Cap Otavio Machado,Chácara Santo Antônio (Zona Sul),São Paulo,SP,7.164673913043479,1
452337,2022,-23.6342741477484,-46.7006384189732,5,kilometer,343.0,1444525.0,17.0,21.0,22.0,27.0,87.0,chacara,04717-001,R  Alexandre Dumas,Chácara Santo Antônio (Zona Sul),São Paulo,SP,10.467572463768116,1
452338,2022,-23.6610798097842,-46.7062525473438,5,kilometer,451.0,95935.0,20.0,18.0,16.0,10.0,64.0,chacara,04745-050,Pc Dom Francisco De Sousa,Santo Amaro,São Paulo,SP,6.951811594202899,2
452339,2022,-23.6614389815513,-46.7091979984556,5,kilometer,502.0,587817.0,11.0,25.0,25.0,29.0,90.0,chacara,04746-110,R  Benedito Fernandes,Santo Amaro,São Paulo,SP,4.25954347826087,2
452340,2022,-23.6296580467674,-46.7066189912395,5,kilometer,286.0,97392.0,10.0,9.0,8.0,6.0,33.0,chacara,04719-020,R  Joaquim De Andrade,Chácara Santo Antônio (Zona Sul),São Paulo,SP,7.057391304347827,2
452341,2022,-23.6317792474777,-46.706392228997295,5,kilometer,359.0,1322027.0,19.0,14.0,14.0,10.0,57.0,chacara,04718-002,R Cap Otavio Machado,Chácara Santo Antônio (Zona Sul),São Paulo,SP,9.57990579710145,1
452342,2022,-23.6268458882318,-46.6933875763908,5,kilometer,279.0,1604862.0,28.0,19.0,9.0,8.0,64.0,chacara,04710-010,R  Diogo De Quadros,Santo Amaro,São Paulo,SP,11.629434782608696,1
452343,2022,-23.6257134089554,-46.6943142642608,5,kilometer,284.0,1147697.0,15.0,10.0,11.0,3.0,39.0,chacara,04710-010,R  Diogo De Quadros,Santo Amaro,São Paulo,SP,8.316644927536231,1
452344,2022,-23.6334010933582,-46.70896732187,5,kilometer,213.0,790115.0,5.0,13.0,11.0,3.0,32.0,chacara,04719-060,R  Booker Pittman,Chácara Santo Antônio (Zona Sul),São Paulo,SP,5.725471014492753,2
452345,2022,-23.6341608531443,-46.70925978656,5,kilometer,325.0,2192667.0,28.0,29.0,18.0,10.0,85.0,chacara,04719-080,R  Decio Pacheco Da Silveira,Chácara Santo Antônio (Zona Sul),São Paulo,SP,15.888891304347824,3
452346,2022,-23.630858792503,-46.6944165505243,5,kilometer,237.0,835719.0,,6.0,6.0,7.0,19.0,chacara,04709-040,R  Emilia Lopes Russo,Santo Amaro,São Paulo,SP,6.055934782608696,2
452347,2022,-23.6317958555934,-46.6928513063264,5,kilometer,306.0,790635.0,6.0,7.0,5.0,19.0,37.0,chacara,04709-011,R Do Estilo Barroco,Santo Amaro,São Paulo,SP,5.729239130434783,2
452348,2022,-23.633734775652,-46.695454230051,5,kilometer,403.0,1263345.0,15.0,9.0,9.0,7.0,40.0,chacara,04713-000,R Da Paz,Alto da Boa Vista,São Paulo,SP,9.154673913043478,1
452349,2022,-23.6342332955433,-46.6946349637944,5,kilometer,98.0,628558.0,,3.0,,5.0,8.0,chacara,04709-010,R Do Estilo Barroco,Chácara Santo Antônio (Zona Sul),São Paulo,SP,4.554768115942029,2
452350,2022,-23.6327927658313,-46.6964472839577,5,kilometer,159.0,481807.0,,6.0,3.0,8.0,17.0,chacara,04713-000,R Da Paz,Alto da Boa Vista,São Paulo,SP,3.491355072463768,2
452351,2022,-23.6347938273125,-46.6962105573159,5,kilometer,205.0,1018408.0,3.0,8.0,5.0,3.0,19.0,chacara,04715-002,R  Americo Brasiliense,Chácara Santo Antônio (Zona Sul),São Paulo,SP,7.379768115942029,1
452352,2022,-23.6598735965114,-46.7036244746231,5,kilometer,172.0,570581.0,3.0,10.0,15.0,5.0,33.0,chacara,04662-010,R  Piranchin,Santo Amaro,São Paulo,SP,4.1346449275362325,2
452353,2022,-23.6573486258659,-46.7019459771173,5,kilometer,434.0,271147.0,13.0,15.0,13.0,18.0,59.0,chacara,04743-050,R  Carlos Gomes,Santo Amaro,São Paulo,SP,1.9648333333333332,2
452354,2022,-23.6594250414736,-46.7028172452382,5,kilometer,34.0,564161.0,,,,0.0,0.0,chacara,04747-001,R  Joao Alfredo,Santo Amaro,São Paulo,SP,4.088123188405797,2
452355,2022,-23.6500409726781,-46.7152123089867,5,kilometer,577.0,345888.0,20.0,25.0,22.0,34.0,101.0,chacara,04755-000,R  Ada Negri,Santo Amaro,São Paulo,SP,2.5064347826086957,0
452358,2022,-23.636080506366,-46.7161939323448,5,kilometer,11.0,63750.0,0.0,0.0,0.0,0.0,0.0,chacara,04729-080,R  Luiz Seraphico Junior,Jardim Caravelas,São Paulo,SP,4.619565217391305,2
452359,2022,-23.6366855523232,-46.7178421101818,5,kilometer,750.0,718479.0,20.0,15.0,10.0,17.0,62.0,chacara,04729-010,R  Carmo Do Rio Verde,Jardim Caravelas,São Paulo,SP,5.206369565217392,0
452360,2022,-23.6367130453355,-46.7183486427081,5,kilometer,306.0,1051145.0,20.0,11.0,9.0,4.0,44.0,chacara,04729-010,R  Carmo Do Rio Verde,Jardim Caravelas,São Paulo,SP,7.6169927536231885,1
452361,2022,-23.6468780351522,-46.7132435636994,5,kilometer,209.0,974452.0,11.0,10.0,8.0,8.0,37.0,chacara,04755-050,R  Jupi,Santo Amaro,São Paulo,SP,7.061246376811595,1
452362,2022,-23.6479256608689,-46.7136534107887,5,kilometer,334.0,587825.0,9.0,18.0,14.0,6.0,47.0,chacara,04754-080,R  Placido Vieira,Santo Amaro,São Paulo,SP,4.259601449275363,2
452363,2022,-23.6470393402965,-46.7120097496164,5,kilometer,212.0,546893.0,12.0,5.0,11.0,8.0,36.0,chacara,04755-050,R  Jupi,Santo Amaro,São Paulo,SP,3.9629927536231886,2
452364,2022,-23.6473790352401,-46.7130983056743,5,kilometer,345.0,528535.0,15.0,14.0,10.0,17.0,56.0,chacara,04754-080,R  Placido Vieira,Santo Amaro,São Paulo,SP,3.829963768115942,2
452365,2022,-23.6458673822108,-46.7033576139229,5,kilometer,295.0,877945.0,3.0,8.0,8.0,4.0,23.0,chacara,04750-030,R Cel Luis Barroso,Santo Amaro,São Paulo,SP,6.361920289855073,1
452366,2022,-23.6451477734436,-46.7027336008127,5,kilometer,316.0,1354873.0,13.0,15.0,13.0,8.0,49.0,chacara,04739-000,R S Jose,Santo Amaro,São Paulo,SP,9.817920289855072,1
452367,2022,-23.6486941840367,-46.70200798764591,5,kilometer,175.0,935718.0,9.0,3.0,9.0,12.0,33.0,chacara,04735-000,R S Benedito,Santo Amaro,São Paulo,SP,6.780565217391304,2
452368,2022,-23.6479386685055,-46.7018155685628,5,kilometer,201.0,1314263.0,8.0,9.0,3.0,4.0,24.0,chacara,04741-000,R Cd De Itu,Jardim Santo Amaro,São Paulo,SP,9.523644927536232,1
452369,2022,-23.6254904770238,-46.6960397489272,5,kilometer,433.0,1562572.0,26.0,27.0,19.0,22.0,94.0,chacara,04710-130,R  Antonio Pacheco Valente,Santo Amaro,São Paulo,SP,11.322985507246376,1
452370,2022,-23.6263914055783,-46.695425535013,5,kilometer,269.0,1454608.0,16.0,18.0,17.0,6.0,57.0,chacara,04710-110,R  Jose Floriano De Toledo,Santo Amaro,São Paulo,SP,10.54063768115942,1
452371,2022,-23.6259159979873,-46.691734213597,5,kilometer,385.0,1220705.0,30.0,20.0,17.0,16.0,83.0,chacara,04707-000,Av  Roque Petroni Junior,Jardim das Acácias,São Paulo,SP,8.845688405797102,1
